Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0012A-38R-1, 38.0 cm",NULL,395.38,395.38,395.38,395.38,"C0012A-38R-1, 39.0 cm",NULL,395.39,395.39,395.39,395.39,"C0012A-38R-1 W, 38.0--39.0 cm",CKY000000000000834810,PP,NULL,7,yohei322,NULL,CKY,2009-09-30T07:05:28Z,4,glass beaker,4.667,2.064,9.1962,4.4199,4.5292,4,glass beaker,4.667,2.064,8.3012,3.5287,3.6342,0.9275,0.9058,1.4501,2.3559,1.4647,0.0325,0.0146,3.6017,0.2048,0.2575,1.9225,1.5288,2.4838,0.3845,0.6246,fuway,2010-08-17T03:18:50Z
"C0012A-38R-1, 98.0 cm",NULL,395.98,395.98,395.98,395.98,"C0012A-38R-1, 99.0 cm",NULL,395.99,395.99,395.99,395.99,"C0012A-38R-1 W, 98.0--99.0 cm",CKY000000000000834910,PP,NULL,7,yohei322,NULL,CKY,2009-09-30T07:05:28Z,113,glass beaker,6.007,2.669,9.644,4.554,3.637,113,glass beaker,6.007,2.669,8.8997,3.813,2.8927,0.7713,0.7532,1.1318,1.885,1.144,0.027,0.0122,2.8657,0.2121,0.2691,1.9294,1.5203,2.532,0.3996,0.6655,fuway,2010-08-17T03:18:55Z
"C0012A-38R-2, 22.0 cm",NULL,396.325,396.325,396.325,396.325,"C0012A-38R-2, 23.0 cm",NULL,396.335,396.335,396.335,396.335,"C0012A-38R-2 W, 22.0--23.0 cm",CKY000000000000836610,PP,NULL,7,yohei322,NULL,CKY,2009-09-30T07:14:18Z,125,glass beaker,6.079,2.755,8.7619,4.0996,2.6829,125,glass beaker,6.079,2.755,8.2331,3.573,2.1541,0.548,0.5352,0.8094,1.3446,0.818,0.0192,0.0086,2.1349,0.2043,0.2567,1.9953,1.5878,2.6376,0.398,0.6612,fuway,2010-08-17T03:18:55Z
"C0012A-39R-1, 6.0 cm",NULL,404.56,404.56,404.56,404.56,"C0012A-39R-1, 7.0 cm",NULL,404.57,404.57,404.57,404.57,"C0012A-39R-1 W, 6.0--7.0 cm",CKY000000000000843810,PP,NULL,7,yohei322,NULL,CKY,2009-09-30T10:54:53Z,5,glass beaker,4.597,2.116,7.2117,3.4526,2.6147,5,glass beaker,4.597,2.116,6.6671,2.9103,2.0701,0.5644,0.5512,0.7854,1.3366,0.7943,0.0198,0.0089,2.0503,0.2159,0.2753,1.9562,1.534,2.6105,0.4124,0.7018,fuway,2010-08-17T03:18:50Z
"C0012A-39R-1, 104.0 cm",NULL,405.54,405.54,405.54,405.54,"C0012A-39R-1, 105.0 cm",NULL,405.55,405.55,405.55,405.55,"C0012A-39R-1 W, 104.0--105.0 cm",CKY000000000000843910,PP,NULL,7,yohei322,NULL,CKY,2009-09-30T10:54:53Z,118,glass beaker,6.013,2.703,9.4504,4.4429,3.4374,118,glass beaker,6.013,2.703,8.7797,3.7751,2.7667,0.695,0.6787,1.0612,1.7399,1.0721,0.0243,0.0109,2.7424,0.2022,0.2534,1.9756,1.5762,2.5842,0.3901,0.6396,fuway,2010-08-17T03:18:55Z
"C0012A-39R-1, 118.0 cm",NULL,405.68,405.68,405.68,405.68,"C0012A-39R-1, 121.0 cm",NULL,405.71,405.71,405.71,405.71,"C0012A-39R-1 WR, 118.0--121.0 cm",CKY000000000000838610,PP,NULL,5,brandon322,NULL,CKY,2009-09-30T08:40:22Z,31,glass beaker,4.613,2.084,8.9573,4.2096,4.3443,31,glass beaker,4.613,2.084,8.1377,3.3936,3.5247,0.8493,0.8294,1.2962,2.1256,1.3096,0.0297,0.0134,3.495,0.1955,0.243,2.0438,1.6442,2.6963,0.3902,0.6399,fuway,2010-08-17T03:18:53Z
"C0012A-39R-2, 13.0 cm",NULL,405.985,405.985,405.985,405.985,"C0012A-39R-2, 14.0 cm",NULL,405.995,405.995,405.995,405.995,"C0012A-39R-2 W, 13.0--14.0 cm",CKY000000000000844610,PP,NULL,7,yohei322,NULL,CKY,2009-09-30T11:07:49Z,174,glass beaker,6.018,2.69,9.904,4.651,3.886,174,glass beaker,6.018,2.69,9.1485,3.8987,3.1305,0.7829,0.7646,1.1964,1.961,1.2087,0.0274,0.0123,3.1031,0.2015,0.2523,1.9816,1.5824,2.5937,0.3899,0.6391,fuway,2010-08-17T03:19:03Z
"C0012A-39R-2, 37.0 cm",NULL,406.225,406.225,406.225,406.225,"C0012A-39R-2, 40.0 cm",NULL,406.255,406.255,406.255,406.255,"C0012A-39R-2 WR, 37.0--40.0 cm",CKY000000000000839610,PP,NULL,5,brandon322,NULL,CKY,2009-09-30T08:45:24Z,189,glass beaker,6.045,2.767,10.1858,4.7133,4.1408,189,glass beaker,6.045,2.767,9.4612,3.9918,3.4162,0.7509,0.7333,1.213,1.9463,1.2248,0.0263,0.0118,3.3899,0.1813,0.2215,2.1275,1.7417,2.7946,0.3768,0.6045,andre322,2009-10-01T12:03:37Z
"C0012A-39R-2, 73.0 cm",NULL,406.585,406.585,406.585,406.585,"C0012A-39R-2, 75.0 cm",NULL,406.605,406.605,406.605,406.605,"C0012A-39R-2 WR, 73.0--75.0 cm",CKY000000000000840310,PP,NULL,5,brandon322,NULL,CKY,2009-09-30T08:45:25Z,150,glass beaker,6.106,2.772,10.534,4.9363,4.428,150,glass beaker,6.106,2.772,9.6784,4.0845,3.5724,0.8866,0.8658,1.2985,2.1643,1.3125,0.031,0.014,3.5414,0.2002,0.2504,2.0459,1.6363,2.7273,0.4,0.6668,fuway,2010-08-17T03:18:59Z
"C0012A-39R-3, 35.0 cm",NULL,407.25,407.25,407.25,407.25,"C0012A-39R-3, 37.0 cm",NULL,407.27,407.27,407.27,407.27,"C0012A-39R-3 WR, 35.0--37.0 cm",CKY000000000000836010,PP,NULL,5,katerina322,NULL,CKY,2009-09-30T07:11:20Z,417,glass beaker,6.168,2.798,10.3522,4.8538,4.1842,417,glass beaker,6.168,2.798,9.5973,4.1021,3.4293,0.7823,0.764,1.2918,2.0558,1.3041,0.0274,0.0123,3.4019,0.187,0.23,2.0353,1.6548,2.6335,0.3716,0.5914,fuway,2010-08-17T03:19:06Z
"C0012A-39R-4, 59.0 cm",NULL,407.975,407.975,407.975,407.975,"C0012A-39R-4, 60.0 cm",NULL,407.985,407.985,407.985,407.985,"C0012A-39R-4 W, 59.0--60.0 cm",CKY000000000000844710,PP,NULL,7,yohei322,NULL,CKY,2009-09-30T11:15:46Z,420,glass beaker,6.229,2.795,11.4529,5.3963,5.2239,420,glass beaker,6.229,2.795,10.435,4.3828,4.206,1.0548,1.0301,1.5712,2.6013,1.5878,0.0369,0.0166,4.1691,0.2019,0.253,2.0082,1.6027,2.6534,0.396,0.6556,fuway,2010-08-17T03:19:07Z
"C0012A-40R-1, 21.0 cm",NULL,414.21,414.21,414.21,414.21,"C0012A-40R-1, 23.0 cm",NULL,414.23,414.23,414.23,414.23,"C0012A-40R-1 WR, 21.0--23.0 cm",CKY000000000000848210,PP,NULL,7,matt322,NULL,CKY,2009-09-30T13:24:55Z,402,glass beaker,6.148,2.766,10.1034,4.7577,3.9554,402,glass beaker,6.148,2.766,9.2741,3.932,3.1261,0.8594,0.8393,1.1524,1.9917,1.166,0.0301,0.0136,3.096,0.2173,0.2776,1.9859,1.5545,2.6866,0.4214,0.7283,andre322,2009-10-01T12:03:38Z
"C0012A-40R-1, 119.0 cm",NULL,415.19,415.19,415.19,415.19,"C0012A-40R-1, 120.0 cm",NULL,415.2,415.2,415.2,415.2,"C0012A-40R-1 W, 119.0--120.0 cm",CKY000000000000855010,PP,NULL,7,andre322,NULL,CKY,2009-09-30T15:20:48Z,23,glass beaker,4.619,2.09,10.4795,5.1458,5.8605,23,glass beaker,4.619,2.09,9.0811,3.7535,4.4621,1.4491,1.4151,1.6407,3.0558,1.6635,0.0507,0.0228,4.4114,0.2473,0.3285,1.9178,1.4436,2.6887,0.4631,0.8625,matt322,2009-10-01T14:43:45Z
"C0012A-40R-2, 25.0 cm",NULL,415.555,415.555,415.555,415.555,"C0012A-40R-2, 26.0 cm",NULL,415.565,415.565,415.565,415.565,"C0012A-40R-2 W, 25.0--26.0 cm",CKY000000000000857810,PP,NULL,5,glenn322,NULL,CKY,2009-09-30T16:23:27Z,204,glass beaker,6.056,2.748,8.5691,4.2897,2.5131,204,glass beaker,6.056,2.748,7.7138,3.4382,1.6578,0.8863,0.8655,0.6762,1.5417,0.6902,0.031,0.014,1.6268,0.3527,0.5448,1.6301,1.0552,2.4058,0.5614,1.2799,matt322,2009-10-01T14:43:46Z
"C0012A-40R-2, 115.0 cm",NULL,416.455,416.455,416.455,416.455,"C0012A-40R-2, 116.0 cm",NULL,416.465,416.465,416.465,416.465,"C0012A-40R-2 W, 115.0--116.0 cm",CKY000000000000857910,PP,NULL,5,glenn322,NULL,CKY,2009-09-30T16:24:40Z,115,glass beaker,6.017,2.712,8.6054,4.0993,2.5884,115,glass beaker,6.017,2.712,7.9909,3.4874,1.9739,0.6368,0.6219,0.7654,1.3873,0.7754,0.0223,0.01,1.9516,0.246,0.3263,1.8658,1.4068,2.5498,0.4483,0.8125,matt322,2009-10-01T14:43:46Z
"C0012A-40R-3, 26.0 cm",NULL,416.975,416.975,416.975,416.975,"C0012A-40R-3, 28.0 cm",NULL,416.995,416.995,416.995,416.995,"C0012A-40R-3 WR, 26.0--28.0 cm",CKY000000000000849110,PP,NULL,7,matt322,NULL,CKY,2009-09-30T13:28:05Z,198,glass beaker,6.066,2.761,9.0739,4.346,3.0079,198,glass beaker,6.066,2.761,8.3136,3.589,2.2476,0.7879,0.7694,0.8156,1.585,0.828,0.0276,0.0124,2.22,0.2619,0.3549,1.8977,1.4006,2.7219,0.4854,0.9434,fuway,2010-08-17T03:19:04Z
"C0012A-40R-4, 30.0 cm",NULL,417.705,417.705,417.705,417.705,"C0012A-40R-4, 33.0 cm",NULL,417.735,417.735,417.735,417.735,"C0012A-40R-4 WR, 30.0--33.0 cm",CKY000000000000843010,PP,NULL,5,katerina322,NULL,CKY,2009-09-30T10:39:56Z,111,glass beaker,6.06,2.76,9.4922,4.5697,3.4322,111,glass beaker,6.06,2.76,8.5766,3.6581,2.5166,0.9488,0.9266,0.8831,1.8097,0.8981,0.0332,0.015,2.4834,0.2764,0.3821,1.8966,1.3723,2.8121,0.512,1.0493,fuway,2010-08-17T03:18:54Z
"C0012A-40R-5, 45.0 cm",NULL,418.545,418.545,418.545,418.545,"C0012A-40R-5, 47.0 cm",NULL,418.565,418.565,418.565,418.565,"C0012A-40R-5 WR, 45.0--47.0 cm",CKY000000000000849910,PP,NULL,7,matt322,NULL,CKY,2009-09-30T13:30:33Z,142,glass beaker,6.092,2.746,10.4524,5.0335,4.3604,142,glass beaker,6.092,2.746,9.4298,4.0153,3.3378,1.0597,1.0349,1.2526,2.2875,1.2693,0.0371,0.0167,3.3007,0.243,0.3211,1.9062,1.4429,2.6351,0.4524,0.8262,fuway,2010-08-17T03:18:59Z
"C0012A-40R-6, 0.0 cm",NULL,419.305,419.305,419.305,419.305,"C0012A-40R-6, 2.0 cm",NULL,419.325,419.325,419.325,419.325,"C0012A-40R-6 W, 0.0--2.0 cm",CKY000000000000858110,PP,NULL,7,andre322,NULL,CKY,2009-09-30T16:38:14Z,175,glass beaker,6.13,2.768,10.1067,4.8033,3.9767,175,glass beaker,6.13,2.768,9.2246,3.925,3.0946,0.9141,0.8927,1.1426,2.0353,1.157,0.032,0.0144,3.0626,0.2299,0.2985,1.9539,1.5047,2.6804,0.4386,0.7813,fuway,2010-08-17T03:19:03Z
"C0012A-40R-6, 35.0 cm",NULL,419.655,419.655,419.655,419.655,"C0012A-40R-6, 36.0 cm",NULL,419.665,419.665,419.665,419.665,"C0012A-40R-6 W, 35.0--36.0 cm",CKY000000000000859210,PP,NULL,5,glenn322,NULL,CKY,2009-09-30T16:59:40Z,14,glass beaker,4.545,2.037,6.7367,3.1972,2.1917,14,glass beaker,4.545,2.037,6.2239,2.6867,1.6789,0.5314,0.5189,0.6413,1.1602,0.6497,0.0186,0.0084,1.6603,0.2425,0.3201,1.8891,1.431,2.589,0.4473,0.8091,fuway,2010-08-17T03:18:52Z
"C0012A-41R-1, 23.0 cm",NULL,423.73,423.73,423.73,423.73,"C0012A-41R-1, 25.0 cm",NULL,423.75,423.75,423.75,423.75,"C0012A-41R-1 WR, 23.0--25.0 cm",CKY000000000000855610,PP,NULL,7,matt322,NULL,CKY,2009-09-30T15:37:25Z,430,glass beaker,6.265,2.769,10.4424,5.207,4.1774,430,glass beaker,6.265,2.769,9.4502,4.2191,3.1852,1.0282,1.0041,1.4339,2.438,1.4501,0.036,0.0162,3.1492,0.2461,0.3265,1.7135,1.2917,2.1962,0.4119,0.7003,matt322,2009-10-01T14:43:46Z
"C0012A-41R-1, 99.0 cm",NULL,424.49,424.49,424.49,424.49,"C0012A-41R-1, 101.0 cm",NULL,424.51,424.51,424.51,424.51,"C0012A-41R-1 W, 99.0--101.0 cm",CKY000000000000862710,PP,NULL,7,andre322,NULL,CKY,2009-09-30T18:24:45Z,158,glass beaker,6.019,2.71,10.0126,4.8111,3.9936,158,glass beaker,6.019,2.71,9.0146,3.8174,2.9956,1.0342,1.01,1.0911,2.1011,1.1074,0.0362,0.0163,2.9594,0.259,0.3495,1.9007,1.4085,2.7123,0.4807,0.9257,yohei322,2009-10-01T21:52:03Z
"C0012A-41R-2, 0.0 cm",NULL,424.88,424.88,424.88,424.88,"C0012A-41R-2, 2.0 cm",NULL,424.9,424.9,424.9,424.9,"C0012A-41R-2 WR, 0.0--2.0 cm",CKY000000000000856310,PP,NULL,7,matt322,NULL,CKY,2009-09-30T15:40:49Z,108,glass beaker,6.054,2.744,10.5626,5.205,4.5086,108,glass beaker,6.054,2.744,9.279,3.927,3.225,1.3302,1.299,1.162,2.461,1.183,0.0466,0.021,3.1784,0.295,0.4185,1.832,1.2915,2.7353,0.5278,1.1179,fuway,2010-08-17T03:18:54Z
"C0012A-41R-2, 95.0 cm",NULL,425.83,425.83,425.83,425.83,"C0012A-41R-2, 96.0 cm",NULL,425.84,425.84,425.84,425.84,"C0012A-41R-2 W, 95.0--96.0 cm",CKY000000000000862810,PP,NULL,5,glenn322,NULL,CKY,2009-09-30T18:52:11Z,152,glass beaker,6.058,2.722,11.4151,5.5218,5.3571,152,glass beaker,6.058,2.722,10.1564,4.2686,4.0984,1.3044,1.2738,1.526,2.7998,1.5466,0.0457,0.0206,4.0527,0.2435,0.3219,1.9134,1.4475,2.6558,0.455,0.8347,fuway,2010-08-17T03:18:59Z
"C0012A-41R-3, 0.0 cm",NULL,426.07,426.07,426.07,426.07,"C0012A-41R-3, 3.0 cm",NULL,426.1,426.1,426.1,426.1,"C0012A-41R-3 WR, 0.0--3.0 cm",CKY000000000000851010,PP,NULL,5,matt322,NULL,CKY,2009-09-30T13:39:57Z,445,glass beaker,6.239,2.779,10.2296,4.9009,3.9906,445,glass beaker,6.239,2.779,9.2544,3.9299,3.0154,1.0106,0.9869,1.135,2.1219,1.1509,0.0354,0.0159,2.98,0.2532,0.3391,1.8807,1.4044,2.6256,0.4651,0.8695,fuway,2009-10-05T10:45:21Z
"C0012A-41R-4, 38.0 cm",NULL,426.885,426.885,426.885,426.885,"C0012A-41R-4, 40.0 cm",NULL,426.905,426.905,426.905,426.905,"C0012A-41R-4 WR, 38.0--40.0 cm",CKY000000000000857210,PP,NULL,7,matt322,NULL,CKY,2009-09-30T15:45:45Z,139,glass beaker,6.092,2.819,11.2127,5.418,5.1207,139,glass beaker,6.092,2.819,10.0073,4.2179,3.9153,1.2491,1.2198,1.3792,2.599,1.3989,0.0437,0.0197,3.8716,0.2439,0.3226,1.9703,1.4896,2.8071,0.4693,0.8844,fuway,2010-08-17T03:18:59Z
"C0012A-41R-4, 100.0 cm",NULL,427.505,427.505,427.505,427.505,"C0012A-41R-4, 101.0 cm",NULL,427.515,427.515,427.515,427.515,"C0012A-41R-4 W, 100.0--101.0 cm",CKY000000000000865610,PP,NULL,5,glenn322,NULL,CKY,2009-09-30T19:33:12Z,400,glass beaker,6.366,2.882,10.9701,5.286,4.6041,400,glass beaker,6.366,2.882,9.903,4.2235,3.537,1.1058,1.0799,1.3241,2.404,1.3415,0.0387,0.0174,3.4983,0.2402,0.3161,1.9152,1.4552,2.642,0.4492,0.8156,fuway,2010-08-17T03:19:04Z
"C0012A-41R-5, 14.0 cm",NULL,428.08,428.08,428.08,428.08,"C0012A-41R-5, 15.0 cm",NULL,428.09,428.09,428.09,428.09,"C0012A-41R-5 W, 14.0--15.0 cm",CKY000000000000866910,PP,NULL,10,andre322,NULL,CKY,2009-09-30T20:01:14Z,162,glass beaker,5.994,2.699,10.2385,4.8916,4.2445,162,glass beaker,5.994,2.699,9.2144,3.872,3.2204,1.0612,1.0363,1.1563,2.1926,1.173,0.0371,0.0167,3.1833,0.25,0.3334,1.9358,1.4518,2.753,0.4726,0.8962,fuway,2010-08-17T03:19:00Z
"C0012A-41R-5, 98.0 cm",NULL,428.92,428.92,428.92,428.92,"C0012A-41R-5, 99.0 cm",NULL,428.93,428.93,428.93,428.93,"C0012A-41R-5 W, 98.0--99.0 cm",CKY000000000000867010,PP,NULL,10,andre322,NULL,CKY,2009-09-30T20:01:14Z,440,glass beaker,6.194,2.758,10.1207,4.7832,3.9267,440,glass beaker,6.194,2.758,9.2966,3.9627,3.1026,0.854,0.834,1.1912,2.0252,1.2047,0.0299,0.0135,3.0727,0.2175,0.2779,1.9389,1.5172,2.5795,0.4118,0.7001,yohei322,2009-10-01T21:52:03Z
"C0012A-41R-6, 25.0 cm",NULL,429.45,429.45,429.45,429.45,"C0012A-41R-6, 26.0 cm",NULL,429.46,429.46,429.46,429.46,"C0012A-41R-6 W, 25.0--26.0 cm",CKY000000000000867410,PP,NULL,5,matt322,NULL,CKY,2009-09-30T20:18:05Z,438,glass beaker,6.009,2.703,9.7143,4.6327,3.7053,438,glass beaker,6.009,2.703,8.8397,3.7619,2.8307,0.9063,0.8851,1.0446,1.9297,1.0589,0.0317,0.0143,2.799,0.2446,0.3238,1.9201,1.4505,2.6795,0.4587,0.8473,fuway,2010-08-17T03:19:08Z
"C0012A-42R-1, 25.0 cm",NULL,433.25,433.25,433.25,433.25,"C0012A-42R-1, 26.0 cm",NULL,433.26,433.26,433.26,433.26,"C0012A-42R-1 W, 25.0--26.0 cm",CKY000000000000876310,PP,NULL,5,glenn322,NULL,CKY,2009-09-30T22:17:08Z,136,glass beaker,6.023,2.69,10.5123,5.0707,4.4893,136,glass beaker,6.023,2.69,9.4667,4.0297,3.4437,1.0835,1.0581,1.3226,2.3807,1.3397,0.0379,0.0171,3.4058,0.2414,0.3181,1.8857,1.4306,2.5751,0.4444,0.8,fuway,2010-08-17T03:18:58Z
"C0012A-42R-1, 80.0 cm",NULL,433.8,433.8,433.8,433.8,"C0012A-42R-1, 81.0 cm",NULL,433.81,433.81,433.81,433.81,"C0012A-42R-1 W, 80.0--81.0 cm",CKY000000000000876410,PP,NULL,5,glenn322,NULL,CKY,2009-09-30T22:17:08Z,439,glass beaker,6.274,2.824,10.6398,5.1646,4.3658,439,glass beaker,6.274,2.824,9.5693,4.0988,3.2953,1.1093,1.0833,1.2573,2.3406,1.2748,0.0388,0.0175,3.2565,0.2541,0.3406,1.8652,1.3913,2.5901,0.4628,0.8616,fuway,2010-08-17T03:19:08Z
"C0012A-42R-2, 29.0 cm",NULL,434.235,434.235,434.235,434.235,"C0012A-42R-2, 31.0 cm",NULL,434.255,434.255,434.255,434.255,"C0012A-42R-2 WR, 29.0--31.0 cm",CKY000000000000859810,PP,NULL,5,katerina322,NULL,CKY,2009-09-30T17:01:29Z,197,glass beaker,6.03,2.721,9.584,4.4759,3.554,197,glass beaker,6.03,2.721,8.8488,3.7439,2.8188,0.7619,0.744,1.0109,1.7549,1.0229,0.0267,0.012,2.7921,0.2144,0.2729,2.0252,1.591,2.762,0.424,0.736,matt322,2009-10-01T14:43:46Z
"C0012A-42R-3, 18.0 cm",NULL,434.84,434.84,434.84,434.84,"C0012A-42R-3, 20.0 cm",NULL,434.86,434.86,434.86,434.86,"C0012A-42R-3 WR, 18.0--20.0 cm",CKY000000000000863410,PP,NULL,7,christine322,NULL,CKY,2009-09-30T19:09:27Z,161,glass beaker,6.097,2.755,10.3669,4.8316,4.2699,161,glass beaker,6.097,2.755,9.4773,3.9458,3.3803,0.9219,0.9003,1.1763,2.0766,1.1908,0.0323,0.0145,3.348,0.2159,0.2754,2.0562,1.6123,2.8462,0.4335,0.7654,fuway,2010-08-17T03:19:00Z
"C0012A-42R-3, 76.0 cm",NULL,435.42,435.42,435.42,435.42,"C0012A-42R-3, 78.0 cm",NULL,435.44,435.44,435.44,435.44,"C0012A-42R-3 WR, 76.0--78.0 cm",CKY000000000000864110,PP,NULL,7,christine322,NULL,CKY,2009-09-30T19:09:28Z,127,glass beaker,6.022,2.721,10.9255,5.1565,4.9035,127,glass beaker,6.022,2.721,10.0423,4.2771,4.0203,0.9152,0.8938,1.5417,2.4355,1.5561,0.032,0.0144,3.9883,0.1866,0.2295,2.0133,1.6376,2.5869,0.367,0.5797,fuway,2010-08-17T03:18:58Z
"C0012A-43R-1, 22.0 cm",NULL,442.72,442.72,442.72,442.72,"C0012A-43R-1, 23.0 cm",NULL,442.73,442.73,442.73,442.73,"C0012A-43R-1 W, 22.0--23.0 cm",CKY000000000000890410,PP,NULL,7,yohei322,NULL,CKY,2009-10-01T01:14:38Z,178,glass beaker,6.074,2.738,10.7722,5.0704,4.6982,178,glass beaker,6.074,2.738,9.8916,4.1937,3.8176,0.9125,0.8911,1.4413,2.3324,1.4557,0.0319,0.0144,3.7857,0.1942,0.241,2.0143,1.6231,2.6266,0.3821,0.6183,fuway,2010-08-17T03:19:03Z
"C0012A-43R-1, 114.0 cm",NULL,443.64,443.64,443.64,443.64,"C0012A-43R-1, 116.0 cm",NULL,443.66,443.66,443.66,443.66,"C0012A-43R-1 WR, 114.0--116.0 cm",CKY000000000000875710,PP,NULL,7,matt322,NULL,CKY,2009-09-30T22:15:40Z,431,glass beaker,6.328,2.848,11.8638,5.4785,5.5358,431,glass beaker,6.328,2.848,10.9351,4.5539,4.6071,0.9624,0.9398,1.6907,2.6305,1.7059,0.0337,0.0152,4.5734,0.1739,0.2104,2.1045,1.7386,2.705,0.3573,0.5559,fuway,2010-08-17T03:19:08Z
"C0012A-43R-2, 22.0 cm",NULL,444.12,444.12,444.12,444.12,"C0012A-43R-2, 23.0 cm",NULL,444.13,444.13,444.13,444.13,"C0012A-43R-2 W, 22.0--23.0 cm",CKY000000000000893310,PP,NULL,7,yohei322,NULL,CKY,2009-10-01T02:03:40Z,173,glass beaker,5.967,2.703,11.1379,5.1606,5.1709,173,glass beaker,5.967,2.703,10.1923,4.2192,4.2253,0.9799,0.9569,1.5007,2.4576,1.5162,0.0343,0.0155,4.191,0.1895,0.2338,2.104,1.7053,2.7927,0.3894,0.6376,fuway,2010-08-17T03:19:03Z
"C0012A-43R-2, 85.0 cm",NULL,444.75,444.75,444.75,444.75,"C0012A-43R-2, 87.0 cm",NULL,444.77,444.77,444.77,444.77,"C0012A-43R-2 WR, 85.0--87.0 cm",CKY000000000000877210,PP,NULL,7,matt322,NULL,CKY,2009-09-30T22:34:11Z,179,glass beaker,6.043,2.719,10.858,5.1141,4.815,179,glass beaker,6.043,2.719,9.9031,4.1634,3.8601,0.9895,0.9663,1.4288,2.3951,1.4444,0.0346,0.0156,3.8255,0.2055,0.2587,2.0104,1.5972,2.6774,0.4034,0.6763,fuway,2010-08-17T03:19:03Z
"C0012A-43R-4, 28.0 cm",NULL,446.27,446.27,446.27,446.27,"C0012A-43R-4, 29.0 cm",NULL,446.28,446.28,446.28,446.28,"C0012A-43R-4 W, 28.0--29.0 cm",CKY000000000000895010,PP,NULL,7,yohei322,NULL,CKY,2009-10-01T02:30:47Z,168,glass beaker,6.081,2.726,9.9156,4.7445,3.8346,168,glass beaker,6.081,2.726,9.0574,3.89,2.9764,0.8893,0.8685,1.15,2.0185,1.164,0.0311,0.014,2.9453,0.2319,0.3019,1.8997,1.4592,2.5611,0.4303,0.7552,matt322,2009-10-02T10:37:48Z
"C0012A-43R-4, 41.0 cm",NULL,446.4,446.4,446.4,446.4,"C0012A-43R-4, 43.0 cm",NULL,446.42,446.42,446.42,446.42,"C0012A-43R-4 WR, 41.0--43.0 cm",CKY000000000000866110,PP,NULL,5,matt322,NULL,CKY,2009-09-30T19:40:22Z,10,glass beaker,4.535,2.013,9.9728,4.8594,5.4378,10,glass beaker,4.535,2.013,8.7635,3.6554,4.2285,1.2532,1.2238,1.6226,2.8464,1.6424,0.0439,0.0198,4.1846,0.2305,0.2995,1.9104,1.4701,2.5789,0.4299,0.7542,yohei322,2009-10-01T21:52:03Z
"C0012A-43R-5, 27.0 cm",NULL,446.69,446.69,446.69,446.69,"C0012A-43R-5, 28.0 cm",NULL,446.7,446.7,446.7,446.7,"C0012A-43R-5 W, 27.0--28.0 cm",CKY000000000000895810,PP,NULL,7,yohei322,NULL,CKY,2009-10-01T02:51:48Z,413,glass beaker,6.186,2.789,11.0103,5.114,4.8243,413,glass beaker,6.186,2.789,10.0912,4.1989,3.9052,0.9524,0.9301,1.3949,2.325,1.4099,0.0333,0.015,3.8719,0.1974,0.246,2.075,1.6653,2.7758,0.4,0.6668,fuway,2010-08-17T03:19:05Z
"C0012A-43R-5, 101.0 cm",NULL,447.43,447.43,447.43,447.43,"C0012A-43R-5, 102.0 cm",NULL,447.44,447.44,447.44,447.44,"C0012A-43R-5 W, 101.0--102.0 cm",CKY000000000000895910,PP,NULL,7,yohei322,NULL,CKY,2009-10-01T02:51:48Z,21,glass beaker,4.556,2.044,8.4847,3.9865,3.9287,21,glass beaker,4.556,2.044,7.7277,3.2328,3.1717,0.7845,0.7661,1.1764,1.9425,1.1888,0.0275,0.0124,3.1442,0.1997,0.2495,2.0225,1.6186,2.6727,0.3944,0.6512,fuway,2010-08-17T03:18:53Z
