Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0006E-34X-1, 20.0 cm",NULL,258.53,258.53,258.53,258.53,"C0006E-34X-1, 22.0 cm",NULL,258.55,258.55,258.55,258.55,"C0006E-34X-1 W, 20.0--22.0 cm",CKY000000000001155000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-04T13:22:21Z,NULL,111,glass beaker,6.065,2.702,11.325,5.298444,5.26,111,glass beaker,6.065,2.702,10.279,4.257,4.214,1.083938,1.058533,1.537911,2.596444,1.555,0.03793785,0.01708912,4.176062,0.2060718,0.2595598,2.025848,1.608378,2.715412,0.4076857,0.6882928,david_goldsby316,2008-01-14T12:50:31Z
"C0006E-34X-1, 100.0 cm",NULL,259.33,259.33,259.33,259.33,"C0006E-34X-1, 102.0 cm",NULL,259.35,259.35,259.35,259.35,"C0006E-34X-1 W, 100.0--102.0 cm",CKY000000000001155100,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-04T13:22:22Z,NULL,143,glass beaker,5.963,2.679,11.419,5.146948,5.456,143,glass beaker,5.963,2.679,10.397,4.1294,4.434,1.059067,1.034245,1.433703,2.467948,1.4504,0.03706739,0.01669702,4.396933,0.1941106,0.240865,2.210743,1.781615,3.066837,0.419071,0.7213807,david_goldsby316,2008-01-26T07:44:11Z
"C0006E-34X-2, 20.0 cm",NULL,259.94,259.94,259.94,259.94,"C0006E-34X-2, 22.0 cm",NULL,259.96,259.96,259.96,259.96,"C0006E-34X-2 W, 20.0--22.0 cm",CKY000000000001155200,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-04T13:22:22Z,NULL,190,glass beaker,6.064,2.72,11.234,5.301575,5.17,190,glass beaker,6.064,2.72,10.218,4.29,4.154,1.05285,1.028174,1.553401,2.581575,1.57,0.03684977,0.016599,4.11715,0.203646,0.255723,2.002654,1.594821,2.65041,0.3982738,0.6618855,david_goldsby316,2008-01-14T12:50:31Z
"C0006E-34X-2, 100.0 cm",NULL,260.74,260.74,260.74,260.74,"C0006E-34X-2, 102.0 cm",NULL,260.76,260.76,260.76,260.76,"C0006E-34X-2 W, 100.0--102.0 cm",CKY000000000001155300,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-04T13:22:23Z,NULL,119,glass beaker,6.098,2.792,10.174,4.776555,4.076,119,glass beaker,6.098,2.792,9.383,3.989,3.285,0.8196891,0.8004776,1.184077,1.984555,1.197,0.02868914,0.01292304,3.256311,0.2011014,0.2517233,2.053861,1.640827,2.750084,0.4033538,0.6760351,david_goldsby316,2008-01-14T12:50:31Z
"C0006E-34X-3, 20.0 cm",NULL,261.35,261.35,261.35,261.35,"C0006E-34X-3, 22.0 cm",NULL,261.37,261.37,261.37,261.37,"C0006E-34X-3 W, 20.0--22.0 cm",CKY000000000001155400,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-04T13:22:23Z,NULL,4,glass cell,4.67,2.076,9.954,4.686618,5.284,4,glass cell,4.67,2.076,8.948,3.685,4.278,1.042487,1.018054,1.592564,2.610618,1.609,0.03648707,0.01643562,4.241513,0.1972913,0.2457819,2.024042,1.624716,2.663323,0.3899665,0.6392544,david_goldsby316,2008-01-14T12:50:32Z
"C0006E-34X-3, 94.0 cm",NULL,262.09,262.09,262.09,262.09,"C0006E-34X-3, 95.5 cm",NULL,262.105,262.105,262.105,262.105,"C0006E-34X-3 WR, 94.0--95.5 cm",CKY000000000001150000,PP,NULL,8,chesterf316,NULL,CKY,2008-01-04T10:17:21Z,NULL,3,glass cell,4.512,2.03,13.738,6.632181,9.226,3,glass cell,4.512,2.03,11.943,4.845,7.431,1.860104,1.816507,2.785674,4.602181,2.815,0.06510368,0.02932598,7.365896,0.2016154,0.2525292,2.004701,1.600523,2.644206,0.3947057,0.652089,david_goldsby316,2008-01-14T15:38:15Z
"C0006E-34X-3, 111.0 cm",NULL,262.26,262.26,262.26,262.26,"C0006E-34X-3, 113.0 cm",NULL,262.28,262.28,262.28,262.28,"C0006E-34X-3 W, 111.0--113.0 cm",CKY000000000001155500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-04T13:22:23Z,NULL,192,glass beaker,5.928,2.685,12.117,5.642135,6.189,192,glass beaker,5.928,2.685,11,4.53,5.072,1.157513,1.130384,1.826751,2.957135,1.845,0.04051298,0.01824909,5.031487,0.1870275,0.2300539,2.092904,1.701474,2.754337,0.3822564,0.6187947,david_goldsby316,2008-01-14T12:50:32Z
"C0006E-34X-4, 20.0 cm",NULL,262.77,262.77,262.77,262.77,"C0006E-34X-4, 22.0 cm",NULL,262.79,262.79,262.79,262.79,"C0006E-34X-4 W, 20.0--22.0 cm",CKY000000000001155600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-04T13:22:24Z,NULL,123,glass beaker,6.064,2.724,10.859,5.001528,4.795,123,glass beaker,6.064,2.724,10.062,4.208,3.998,0.8259068,0.8065495,1.470979,2.277528,1.484,0.02890676,0.01302106,3.969093,0.1722433,0.2080845,2.105352,1.742719,2.698266,0.3541337,0.548308,david_goldsby316,2008-01-14T12:50:32Z
"C0006E-34X-4, 44.0 cm",NULL,263.01,263.01,263.01,263.01,"C0006E-34X-4, 45.5 cm",NULL,263.025,263.025,263.025,263.025,"C0006E-34X-4 WR, 44.0--45.5 cm",CKY000000000001150700,PP,NULL,8,chesterf316,NULL,CKY,2008-01-04T10:34:11Z,NULL,37,glass cell,4.613,2.084,12.576,5.971597,7.963,37,glass cell,4.613,2.084,11.106,4.508,6.493,1.523316,1.487613,2.399984,3.887597,2.424,0.0533161,0.02401626,6.439684,0.1912993,0.2365514,2.048309,1.656469,2.68322,0.3826563,0.6198431,david_goldsby316,2008-01-14T15:38:15Z
"C0006E-34X-6, 20.0 cm",NULL,264.195,264.195,264.195,264.195,"C0006E-34X-6, 22.0 cm",NULL,264.215,264.215,264.215,264.215,"C0006E-34X-6 W, 20.0--22.0 cm",CKY000000000001155700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-04T13:22:24Z,NULL,125,glass beaker,6.079,2.718,12.423,5.848939,6.344,125,glass beaker,6.079,2.718,11.261,4.692,5.182,1.204145,1.175923,1.955016,3.130939,1.974,0.04214511,0.01898428,5.139855,0.1898085,0.2342761,2.026229,1.641634,2.629061,0.3755816,0.6014903,david_goldsby316,2008-01-14T12:50:33Z
"C0006E-34X-6, 100.0 cm",NULL,264.995,264.995,264.995,264.995,"C0006E-34X-6, 102.0 cm",NULL,265.015,265.015,265.015,265.015,"C0006E-34X-6 W, 100.0--102.0 cm",CKY000000000001155800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-04T13:22:24Z,NULL,168,glass beaker,6.088,2.784,11.615,5.349775,5.527,168,glass beaker,6.088,2.784,10.645,4.384,4.557,1.005181,0.9816224,1.584153,2.565775,1.6,0.03518137,0.01584747,4.521819,0.1818674,0.2222958,2.154125,1.76236,2.854409,0.3825832,0.6196514,david_goldsby316,2008-01-14T12:50:33Z
"C0006E-34X-7, 20.0 cm",NULL,265.61,265.61,265.61,265.61,"C0006E-34X-7, 22.0 cm",NULL,265.63,265.63,265.63,265.63,"C0006E-34X-7 W, 20.0--22.0 cm",CKY000000000001155900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-04T13:22:25Z,NULL,161,glass beaker,6.097,2.722,13.49,6.207867,7.393,161,glass beaker,6.097,2.722,12.082,4.806,5.985,1.459067,1.42487,2.060997,3.485867,2.084,0.0510674,0.02300333,5.933932,0.197358,0.2458854,2.120849,1.702283,2.879156,0.4087564,0.6913501,david_goldsby316,2008-01-14T12:50:33Z
"C0006E-35X-1, 24.0 cm",NULL,268.07,268.07,268.07,268.07,"C0006E-35X-1, 26.0 cm",NULL,268.09,268.09,268.09,268.09,"C0006E-35X-1 W, 24.0--26.0 cm",CKY000000000001193900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-05T22:53:30Z,NULL,170,glass beaker,6.055,2.712,14.966,7.098417,8.911,170,glass beaker,6.055,2.712,13.225,5.365,7.17,1.804145,1.76186,2.624556,4.386417,2.653,0.06314513,0.02844375,7.106855,0.2024627,0.2538598,2.031499,1.620196,2.707831,0.4016628,0.6712984,tsutsumi316,2008-01-07T02:30:10Z
"C0006E-35X-2, 0.0 cm",NULL,268.69,268.69,268.69,268.69,"C0006E-35X-2, 1.5 cm",NULL,268.705,268.705,268.705,268.705,"C0006E-35X-2 WR, 0.0--1.5 cm",CKY000000000001139100,PP,NULL,8,arito316,NULL,CKY,2008-01-03T22:52:41Z,NULL,126,glass beaker,6.042,2.703,13.983,6.831343,7.941,126,glass beaker,6.042,2.703,12.225,5.081,6.183,1.821762,1.779064,2.349279,4.128343,2.378,0.06376171,0.02872149,6.119238,0.2294121,0.2977105,1.923532,1.482251,2.604731,0.4309391,0.757281,tsutsumi316,2008-01-07T02:12:13Z
"C0006E-35X-3, 23.0 cm",NULL,269.285,269.285,269.285,269.285,"C0006E-35X-3, 25.0 cm",NULL,269.305,269.305,269.305,269.305,"C0006E-35X-3 W, 23.0--25.0 cm",CKY000000000001194000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-05T22:53:31Z,NULL,205,glass beaker,6.087,2.728,14.201,6.637096,8.114,205,glass beaker,6.087,2.728,12.616,5.059,6.529,1.642487,1.603991,2.305105,3.909096,2.331,0.05748709,0.02589509,6.471513,0.2024263,0.2538026,2.075672,1.655501,2.80747,0.4103228,0.695843,tsutsumi316,2008-01-07T02:30:10Z
"C0006E-35X-3, 92.5 cm",NULL,269.98,269.98,269.98,269.98,"C0006E-35X-3, 94.5 cm",NULL,270,270,270,270,"C0006E-35X-3 W, 92.5--94.5 cm",CKY000000000001194100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-05T22:53:31Z,NULL,140,glass beaker,6.001,2.695,14.127,6.781704,8.126,140,glass beaker,6.001,2.695,12.452,5.114,6.451,1.735751,1.69507,2.391635,4.086704,2.419,0.06075134,0.02736547,6.390249,0.2136046,0.271625,1.988399,1.563668,2.671917,0.4147767,0.7087494,tsutsumi316,2008-01-07T02:30:10Z
"C0006E-35X-3, 118.0 cm",NULL,270.235,270.235,270.235,270.235,"C0006E-35X-3, 119.5 cm",NULL,270.25,270.25,270.25,270.25,"C0006E-35X-3 WR, 118.0--119.5 cm",CKY000000000001160800,PP,NULL,8,arito316,NULL,CKY,2008-01-04T16:45:20Z,NULL,115,glass beaker,6.019,2.682,12.964,6.089477,6.945,115,glass beaker,6.019,2.682,11.696,4.827,5.677,1.31399,1.283193,2.124284,3.407477,2.145,0.04598967,0.02071607,5.63101,0.1891994,0.2333488,2.038165,1.652545,2.65078,0.3765816,0.6040591,tsutsumi316,2008-01-07T02:30:09Z
"C0006E-35X-4, 10.0 cm",NULL,270.56,270.56,270.56,270.56,"C0006E-35X-4, 11.5 cm",NULL,270.575,270.575,270.575,270.575,"C0006E-35X-4 WR, 10.0--11.5 cm",CKY000000000001162300,PP,NULL,8,arito316,NULL,CKY,2008-01-04T16:50:48Z,NULL,107,glass beaker,6.084,2.677,12.575,5.938682,6.491,107,glass beaker,6.084,2.677,11.354,4.723,5.27,1.265285,1.23563,2.026052,3.261682,2.046,0.04428501,0.0199482,5.225715,0.1949291,0.2421267,1.990078,1.602154,2.57926,0.3788321,0.6098708,tsutsumi316,2008-01-07T02:30:09Z
"C0006E-35X-4, 23.5 cm",NULL,270.695,270.695,270.695,270.695,"C0006E-35X-4, 25.5 cm",NULL,270.715,270.715,270.715,270.715,"C0006E-35X-4 W, 23.5--25.5 cm",CKY000000000001194200,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-05T22:53:32Z,NULL,136,glass beaker,6.026,2.675,14.48,6.898247,8.454,136,glass beaker,6.026,2.675,12.7,5.126,6.674,1.84456,1.801328,2.421919,4.223247,2.451,0.06455964,0.02908092,6.60944,0.2181878,0.2790795,2.001777,1.565014,2.72901,0.4265267,0.7437605,tsutsumi316,2008-01-07T02:30:11Z
"C0006E-35X-CC, 18.5 cm",NULL,271.305,271.305,271.305,271.305,"C0006E-35X-CC, 20.5 cm",NULL,271.325,271.325,271.325,271.325,"C0006E-35X-CC W, 18.5--20.5 cm",CKY000000000001194300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-05T22:53:32Z,NULL,10,glass cell,4.544,2.032,12.02,5.477978,7.476,10,glass cell,4.544,2.032,10.867,4.33,6.323,1.194819,1.166815,2.279163,3.445978,2.298,0.04181869,0.01883725,6.281181,0.1598206,0.190222,2.169486,1.822757,2.755916,0.338602,0.511949,tsutsumi316,2008-01-07T02:30:11Z
"C0006E-36X-1, 26.0 cm",NULL,277.58,277.59,277.58,277.59,"C0006E-36X-1, 28.0 cm",NULL,277.599,277.61,277.599,277.61,"C0006E-36X-1 W, 26.0--28.0 cm",CKY000000000001194400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-05T22:53:32Z,NULL,171,glass beaker,5.985,2.681,13.241,6.128906,7.256,171,glass beaker,5.985,2.681,11.842,4.736,5.857,1.449741,1.415763,2.032144,3.447906,2.055,0.05074097,0.02285629,5.806259,0.1997989,0.2496859,2.104465,1.683996,2.857209,0.4106152,0.6966843,tsutsumi316,2008-01-07T02:30:13Z
"C0006E-36X-1, 100.0 cm",NULL,278.292,278.33,278.292,278.33,"C0006E-36X-1, 101.5 cm",NULL,278.306,278.345,278.306,278.345,"C0006E-36X-1 WR, 100.0--101.5 cm",CKY000000000001164900,PP,NULL,8,arito316,NULL,CKY,2008-01-04T19:44:31Z,NULL,198,glass beaker,6.067,2.732,13.952,6.677835,7.885,198,glass beaker,6.067,2.732,12.307,5.04,6.24,1.704663,1.66471,2.281125,3.945835,2.308,0.05966326,0.02687534,6.180337,0.2161906,0.2758204,1.99831,1.566294,2.709338,0.4218905,0.729776,tsutsumi316,2008-01-07T02:30:12Z
"C0006E-36X-2, 31.0 cm",NULL,278.979,279.045,278.979,279.045,"C0006E-36X-2, 33.0 cm",NULL,278.998,279.065,278.998,279.065,"C0006E-36X-2 W, 31.0--33.0 cm",CKY000000000001194500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-05T22:53:33Z,NULL,124,glass beaker,5.982,2.656,12.497,5.881464,6.515,124,glass beaker,5.982,2.656,11.226,4.616,5.244,1.317098,1.286229,1.939235,3.225464,1.96,0.04609848,0.02076508,5.197902,0.202164,0.2533904,2.019864,1.611521,2.680388,0.3987733,0.6632661,tsutsumi316,2008-01-13T17:43:19Z
"C0006E-36X-4, 0.0 cm",NULL,281.393,281.555,281.393,281.555,"C0006E-36X-4, 1.5 cm",NULL,281.407,281.57,281.407,281.57,"C0006E-36X-4 WR, 0.0--1.5 cm",CKY000000000001153900,PP,NULL,8,chesterf316,NULL,CKY,2008-01-04T10:58:16Z,NULL,196,glass beaker,6.1,2.757,12.656,5.91603,6.556,196,glass beaker,6.1,2.757,11.515,4.78,5.415,1.182383,1.154671,2.004359,3.15903,2.023,0.04138345,0.01864119,5.373617,0.1803513,0.2200349,2.075321,1.701034,2.680965,0.3655145,0.5760801,david_goldsby316,2008-01-14T15:38:14Z
"C0006E-36X-5, 24.0 cm",NULL,281.974,282.16,281.974,282.16,"C0006E-36X-5, 26.0 cm",NULL,281.994,282.18,281.994,282.18,"C0006E-36X-5 W, 24.0--26.0 cm",CKY000000000001194900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-05T22:53:34Z,NULL,154,glass beaker,6.043,2.67,12.065,5.588899,6.022,154,glass beaker,6.043,2.67,10.894,4.423,4.851,1.213472,1.185031,1.733869,2.918899,1.753,0.04247154,0.01913132,4.808528,0.2015064,0.2523582,2.063106,1.647377,2.773294,0.4059855,0.6834605,tsutsumi316,2008-01-07T02:30:14Z
"C0006E-36X-5, 101.0 cm",NULL,282.715,282.93,282.715,282.93,"C0006E-36X-5, 103.0 cm",NULL,282.734,282.95,282.734,282.95,"C0006E-36X-5 W, 101.0--103.0 cm",CKY000000000001195000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-05T22:57:26Z,NULL,7,glass cell,4.588,2.091,14.944,7.317747,10.356,7,glass cell,4.588,2.091,12.59,4.974,8.002,2.439378,2.382205,2.844541,5.226747,2.883,0.0853783,0.0384587,7.916622,0.2355522,0.3081337,1.981347,1.514637,2.783093,0.4557721,0.8374655,tsutsumi316,2008-01-07T02:30:14Z
"C0006E-36X-6, 38.0 cm",NULL,283.104,283.335,283.104,283.335,"C0006E-36X-6, 40.0 cm",NULL,283.123,283.355,283.123,283.355,"C0006E-36X-6 W, 38.0--40.0 cm",CKY000000000001240100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-07T17:11:27Z,NULL,133,glass beaker,6.022,2.692,12.847,6.088159,6.825,133,glass beaker,6.022,2.692,11.506,4.753,5.484,1.389637,1.357068,2.039091,3.396159,2.061,0.04863734,0.02190871,5.435363,0.2036099,0.255666,2.009623,1.600444,2.665581,0.399589,0.6655257,tsutsumi316,2008-01-07T20:18:46Z
"C0006E-36X-6, 101.0 cm",NULL,283.71,283.965,283.71,283.965,"C0006E-36X-6, 103.0 cm",NULL,283.729,283.985,283.729,283.985,"C0006E-36X-6 W, 101.0--103.0 cm",CKY000000000001195100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-05T22:57:27Z,NULL,135,glass beaker,6.058,2.7,12.463,5.658804,6.405,135,glass beaker,6.058,2.7,11.27,4.471,5.212,1.236269,1.207294,1.751509,2.958804,1.771,0.04326946,0.01949075,5.16873,0.1930163,0.2391824,2.164726,1.746899,2.951015,0.4080346,0.689288,tsutsumi316,2008-01-07T02:30:14Z
"C0006E-36X-7, 28.0 cm",NULL,284.373,284.655,284.373,284.655,"C0006E-36X-7, 30.0 cm",NULL,284.393,284.675,284.393,284.675,"C0006E-36X-7 W, 28.0--30.0 cm",CKY000000000001195200,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-05T22:57:27Z,NULL,204,glass beaker,6.059,2.716,12.012,5.500115,5.953,204,glass beaker,6.059,2.716,11.12,4.612,5.061,0.9243524,0.9026878,1.881427,2.784115,1.896,0.03235236,0.01457313,5.028648,0.155275,0.1838173,2.138202,1.806193,2.672784,0.324228,0.4797889,tsutsumi316,2008-01-07T02:30:15Z
"C0006E-36X-7, 96.0 cm",NULL,285.027,285.335,285.027,285.335,"C0006E-36X-7, 98.0 cm",NULL,285.046,285.355,285.046,285.355,"C0006E-36X-7 W, 96.0--98.0 cm",CKY000000000001195300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-05T22:57:28Z,NULL,13,glass cell,4.522,2.05,11.339,5.282873,6.817,13,glass cell,4.522,2.05,10.162,4.111,5.64,1.219689,1.191103,2.041771,3.232873,2.061,0.04268915,0.01922935,5.597311,0.1789188,0.2179063,2.108651,1.731373,2.7414,0.3684347,0.5833675,tsutsumi316,2008-01-07T02:30:15Z
"C0006E-37X-1, 19.0 cm",NULL,287.02,287.02,287.02,287.02,"C0006E-37X-1, 21.0 cm",NULL,287.04,287.04,287.04,287.04,"C0006E-37X-1 W, 19.0--21.0 cm",CKY000000000001176400,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-05T08:18:58Z,NULL,120,glass beaker,6.112,2.707,11.198,5.181062,5.086,120,glass beaker,6.112,2.707,10.294,4.281,4.182,0.9367876,0.9148316,1.559231,2.474062,1.574,0.03278759,0.01476918,4.149212,0.1841895,0.2257748,2.055728,1.677085,2.661064,0.369769,0.5867198,david_goldsby316,2008-01-14T15:38:16Z
"C0006E-37X-1, 107.0 cm",NULL,287.9,287.9,287.9,287.9,"C0006E-37X-1, 109.0 cm",NULL,287.92,287.92,287.92,287.92,"C0006E-37X-1 W, 107.0--109.0 cm",CKY000000000001176500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-05T08:18:59Z,NULL,178,glass beaker,6.07,2.773,11.966,5.513209,5.896,178,glass beaker,6.07,2.773,10.866,4.418,4.796,1.139896,1.11318,1.627029,2.740209,1.645,0.0398964,0.01797135,4.756103,0.1933339,0.2396702,2.151661,1.735672,2.923184,0.4062391,0.6841797,david_goldsby316,2008-01-14T15:38:16Z
"C0006E-37X-2, 23.0 cm",NULL,288.475,288.475,288.475,288.475,"C0006E-37X-2, 25.0 cm",NULL,288.495,288.495,288.495,288.495,"C0006E-37X-2 W, 23.0--25.0 cm",CKY000000000001176600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-05T08:18:59Z,NULL,109,glass beaker,6.007,2.678,12.867,6.001429,6.86,109,glass beaker,6.007,2.678,11.588,4.728,5.581,1.325389,1.294325,2.029104,3.323429,2.05,0.04638864,0.02089578,5.534611,0.1932053,0.2394728,2.064133,1.665332,2.727613,0.3894546,0.6378799,david_goldsby316,2008-01-14T15:38:16Z
"C0006E-37X-2, 78.5 cm",NULL,289.03,289.03,289.03,289.03,"C0006E-37X-2, 80.0 cm",NULL,289.045,289.045,289.045,289.045,"C0006E-37X-2 WR, 78.5--80.0 cm",CKY000000000001167500,PP,NULL,8,arito316,NULL,CKY,2008-01-04T22:05:15Z,NULL,138,glass beaker,5.99,2.626,12.294,5.837555,6.304,138,glass beaker,5.99,2.626,11.044,4.593,5.054,1.295337,1.264977,1.946578,3.211555,1.967,0.04533682,0.02042199,5.008663,0.2054785,0.2586193,1.962912,1.559576,2.573061,0.3938831,0.6498467,tsutsumi316,2008-01-07T02:30:12Z
"C0006E-37X-2, 100.0 cm",NULL,289.245,289.245,289.245,289.245,"C0006E-37X-2, 102.0 cm",NULL,289.265,289.265,289.265,289.265,"C0006E-37X-2 W, 100.0--102.0 cm",CKY000000000001176700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-05T08:18:59Z,NULL,22,glass cell,4.602,2.058,8.489,3.662812,3.887,22,glass cell,4.602,2.058,7.757,2.934,3.155,0.7585492,0.7407707,0.8640409,1.604812,0.876,0.02654924,0.01195912,3.128451,0.1951503,0.242468,2.422091,1.949419,3.62072,0.4615936,0.8573329,david_goldsby316,2008-01-26T07:47:01Z
"C0006E-37X-3, 27.0 cm",NULL,289.925,289.925,289.925,289.925,"C0006E-37X-3, 29.0 cm",NULL,289.945,289.945,289.945,289.945,"C0006E-37X-3 W, 27.0--29.0 cm",CKY000000000001176800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-05T08:19:00Z,NULL,12,glass cell,4.541,2.028,12.301,6.163221,7.76,12,glass cell,4.541,2.028,10.515,4.385,5.974,1.850777,1.8074,2.327821,4.135221,2.357,0.06477725,0.02917894,5.909223,0.2385022,0.3132015,1.876563,1.428998,2.538521,0.4370745,0.7764341,david_goldsby316,2008-01-14T15:38:17Z
"C0006E-37X-3, 98.0 cm",NULL,290.635,290.635,290.635,290.635,"C0006E-37X-3, 100.0 cm",NULL,290.655,290.655,290.655,290.655,"C0006E-37X-3 W, 98.0--100.0 cm",CKY000000000001176900,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-05T08:19:00Z,NULL,191,glass beaker,6.066,2.767,11.904,5.524509,5.838,191,glass beaker,6.066,2.767,10.873,4.498,4.807,1.068394,1.043353,1.714156,2.757509,1.731,0.03739381,0.01684406,4.769606,0.1830068,0.2240004,2.117128,1.729679,2.782481,0.378368,0.6086688,david_goldsby316,2008-01-14T15:38:17Z
"C0006E-37X-4, 18.5 cm",NULL,291.25,291.25,291.25,291.25,"C0006E-37X-4, 20.0 cm",NULL,291.265,291.265,291.265,291.265,"C0006E-37X-4 WR, 18.5--20.0 cm",CKY000000000001169200,PP,NULL,8,arito316,NULL,CKY,2008-01-04T23:15:08Z,NULL,148,glass beaker,6.08,2.753,13.216,6.179473,7.136,148,glass beaker,6.08,2.753,11.947,4.916,5.867,1.315026,1.284205,2.142268,3.426473,2.163,0.04602594,0.02073241,5.820974,0.1842805,0.2259117,2.082608,1.698824,2.717202,0.3747892,0.5994606,tsutsumi316,2008-01-07T02:30:13Z
"C0006E-37X-4, 20.0 cm",NULL,291.265,291.265,291.265,291.265,"C0006E-37X-4, 22.0 cm",NULL,291.285,291.285,291.285,291.285,"C0006E-37X-4 W, 20.0--22.0 cm",CKY000000000001177000,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-05T08:19:00Z,NULL,14,glass cell,4.569,2.054,11.702,5.454612,7.133,14,glass cell,4.569,2.054,10.465,4.223,5.896,1.281865,1.251822,2.14879,3.400612,2.169,0.04486532,0.0202096,5.851135,0.1797091,0.2190798,2.097564,1.720612,2.72299,0.3681166,0.5825703,david_goldsby316,2008-01-14T15:38:18Z
"C0006E-37X-4, 58.0 cm",NULL,291.645,291.645,291.645,291.645,"C0006E-37X-4, 59.5 cm",NULL,291.66,291.66,291.66,291.66,"C0006E-37X-4 WR, 58.0--59.5 cm",CKY000000000001168500,PP,NULL,8,arito316,NULL,CKY,2008-01-04T22:31:43Z,NULL,195,glass beaker,6.061,2.75,12.765,6.080002,6.704,195,glass beaker,6.061,2.75,11.388,4.709,5.327,1.426943,1.393499,1.936503,3.330002,1.959,0.04994304,0.02249687,5.277057,0.2128495,0.2704051,2.013212,1.584701,2.725044,0.4184679,0.7195955,tsutsumi316,2008-01-07T02:30:13Z
"C0006E-37X-4, 98.0 cm",NULL,292.045,292.045,292.045,292.045,"C0006E-37X-4, 100.0 cm",NULL,292.065,292.065,292.065,292.065,"C0006E-37X-4 W, 98.0--100.0 cm",CKY000000000001177100,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-05T08:19:01Z,NULL,146,glass beaker,6.07,2.781,11.086,5.131145,5.016,146,glass beaker,6.07,2.781,10.201,4.25,4.131,0.9170985,0.8956039,1.454541,2.350145,1.469,0.03209847,0.01445877,4.098901,0.1828346,0.2237425,2.134336,1.744106,2.818003,0.3810845,0.6157295,david_goldsby316,2008-01-14T15:38:18Z
