Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,moisture and density::comment on measurement::text,moisture and density::wet sample beaker ID::text,moisture and density::wet sample beaker type::text,moisture and density::wet sample beaker mass [g]::number,moisture and density::wet sample beaker volume [cm3]::number,moisture and density::wet sample beaker+sample mass [g]::number,moisture and density::wet sample beaker+sample volume: solids + pore water + beaker [cm3]::number,moisture and density::wet bulk mass [g]::number,moisture and density::dry sample beaker ID::text,moisture and density::dry sample beaker type::text,moisture and density::dry sample beaker mass [g]::number,moisture and density::dry sample beaker volume [cm3]::number,moisture and density::dry sample beaker+sample mass [g]::number,moisture and density::dry sample beaker+sample volume [cm3]::number,moisture and density::dry bulk mass [g]::number,moisture and density::pore water mass [g]::number,moisture and density::pore water volume [cm3]::number,moisture and density::solids volume: dry bulk - salt [cm3]::number,moisture and density::wet bulk volume: solids + pore water [cm3]::number,moisture and density::dry bulk volume [cm3]::number,moisture and density::salt mass [g]::number,moisture and density::salt volume [cm3]::number,moisture and density::solids mass [g]::number,moisture and density::water content wet::number,moisture and density::water content dry::number,moisture and density::bulk density [g/cm3]::number,moisture and density::dry density [g/cm3]::number,moisture and density::grain density [g/cm3]::number,moisture and density::porosity::number,moisture and density::void ratio::number,moisture and density::registerer,moisture and density::registration time-stamp
"C0008A-30X-3, 18.0 cm",NULL,236.46,236.46,236.46,236.46,"C0008A-30X-3, 20.0 cm",NULL,236.48,236.48,236.48,236.48,"C0008A-30X-3 W, 18.0--20.0 cm",CKY000000000001727900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:34Z,NULL,112,glass beaker,6.02,2.652,12.879,6.292852,6.859,112,glass beaker,6.02,2.652,11.238,4.659,5.218,1.700518,1.660662,1.98019,3.640852,2.007,0.05951818,0.02680999,5.158482,0.2479251,0.3296548,1.8839,1.416834,2.605044,0.4561191,0.8386378,tsutsumi316,2008-02-01T02:28:43Z
"C0008A-30X-4, 20.0 cm",NULL,237.49,237.49,237.49,237.49,"C0008A-30X-4, 22.0 cm",NULL,237.51,237.51,237.51,237.51,"C0008A-30X-4 W, 20.0--22.0 cm",CKY000000000001728000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:35Z,NULL,171,glass beaker,5.985,2.681,12.596,6.414445,6.611,171,glass beaker,5.985,2.681,10.632,4.459,4.647,2.035233,1.987532,1.745913,3.733445,1.778,0.07123322,0.03208703,4.575767,0.3078556,0.4447852,1.77075,1.225615,2.620845,0.5323588,1.138391,tsutsumi316,2008-02-01T02:28:44Z
"C0008A-30X-5, 31.0 cm",NULL,238.61,238.61,238.61,238.61,"C0008A-30X-5, 34.0 cm",NULL,238.64,238.64,238.64,238.64,"C0008A-30X-5 W, 31.0--34.0 cm",CKY000000000001728100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:35Z,NULL,180,glass beaker,6.067,2.748,12.014,6.089656,5.947,180,glass beaker,6.067,2.748,10.328,4.411,4.261,1.74715,1.706201,1.635455,3.341656,1.663,0.06115031,0.02754518,4.19985,0.2937868,0.416003,1.779656,1.256817,2.568001,0.5105856,1.043258,tsutsumi316,2008-02-01T21:18:31Z
"C0008A-30X-6, 50.0 cm",NULL,239.815,239.815,239.815,239.815,"C0008A-30X-6, 52.0 cm",NULL,239.835,239.835,239.835,239.835,"C0008A-30X-6 W, 50.0--52.0 cm",CKY000000000001728200,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:36Z,NULL,179,glass beaker,6.039,2.697,12.663,6.211214,6.624,179,glass beaker,6.039,2.697,11.105,4.66,5.066,1.614508,1.576668,1.937546,3.514214,1.963,0.05650782,0.02545397,5.009492,0.2437361,0.3222897,1.884917,1.425494,2.585483,0.4486545,0.8137446,tsutsumi316,2008-02-01T21:18:32Z
"C0008A-30X-7, 0.0 cm",NULL,240.16,240.16,240.16,240.16,"C0008A-30X-7, 36.0 cm",NULL,240.52,240.52,240.52,240.52,"C0008A-30X-7 WR, 0.0--36.0 cm",CKY000000000001660500,PP,NULL,8,chesterf316,NULL,CKY,2008-01-29T13:54:04Z,NULL,15,glass cell,4.558,2.072,10.853,5.577859,6.295,15,glass cell,4.558,2.072,8.984,3.717,4.426,1.936788,1.891394,1.614465,3.505859,1.645,0.06778762,0.03053496,4.358212,0.3076708,0.4443996,1.795566,1.243122,2.699478,0.5394952,1.17153,tsutsumi316,2008-02-01T01:58:46Z
"C0008A-30X-8, 18.0 cm",NULL,240.7,240.7,240.7,240.7,"C0008A-30X-8, 20.0 cm",NULL,240.72,240.72,240.72,240.72,"C0008A-30X-8 W, 18.0--20.0 cm",CKY000000000001728300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:36Z,NULL,202,glass beaker,6.017,2.685,11.765,5.746919,5.748,202,glass beaker,6.017,2.685,10.369,4.357,4.352,1.446632,1.412727,1.649193,3.061919,1.672,0.05063216,0.02280728,4.301368,0.2516758,0.3363191,1.877254,1.404795,2.608166,0.461386,0.8566171,tsutsumi316,2008-02-01T21:18:32Z
"C0008A-30X-9, 26.0 cm",NULL,241.295,241.295,241.295,241.295,"C0008A-30X-9, 27.0 cm",NULL,241.305,241.305,241.305,241.305,"C0008A-30X-9 W, 26.0--27.0 cm",CKY000000000001728400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:36Z,NULL,162,glass beaker,5.999,2.708,12.192,6.065491,6.193,162,glass beaker,5.999,2.708,10.468,4.349,4.469,1.786529,1.744657,1.612834,3.357491,1.641,0.06252855,0.02816601,4.406471,0.2884755,0.4054329,1.844532,1.31243,2.73213,0.5196311,1.081734,tsutsumi316,2008-02-01T21:18:33Z
"C0008A-31X-1, 17.0 cm",NULL,243.9,243.92,243.9,243.92,"C0008A-31X-1, 19.0 cm",NULL,243.918,243.94,243.918,243.94,"C0008A-31X-1 W, 17.0--19.0 cm",CKY000000000001728500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:37Z,NULL,37,glass cell,4.613,2.084,11.539,5.826924,6.926,37,glass cell,4.613,2.084,9.685,3.981,5.072,1.921244,1.876214,1.86671,3.742924,1.897,0.06724358,0.0302899,5.004757,0.2773958,0.3838835,1.850425,1.337125,2.681057,0.5012696,1.005091,tsutsumi316,2008-02-01T21:18:33Z
"C0008A-31X-2, 30.0 cm",NULL,245.1,245.275,245.1,245.275,"C0008A-31X-2, 42.0 cm",NULL,245.206,245.395,245.206,245.395,"C0008A-31X-2 W, 30.0--42.0 cm",CKY000000000001728600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:37Z,NULL,111,glass beaker,6.065,2.702,13.209,6.565284,7.144,111,glass beaker,6.065,2.702,11.208,4.573,5.143,2.073575,2.024976,1.838308,3.863284,1.871,0.07257519,0.03269152,5.070425,0.2902541,0.4089549,1.849204,1.312465,2.758201,0.5241591,1.101543,tsutsumi316,2008-02-01T21:18:33Z
"C0008A-31X-3, 106.0 cm",NULL,246.909,247.32,246.909,247.32,"C0008A-31X-3, 108.0 cm",NULL,246.927,247.34,246.927,247.34,"C0008A-31X-3 W, 106.0--108.0 cm",CKY000000000001728700,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:38Z,NULL,114,glass beaker,6.061,2.735,13.46,6.701511,7.399,114,glass beaker,6.061,2.735,11.511,4.761,5.45,2.019689,1.972353,1.994158,3.966511,2.026,0.07068917,0.03184197,5.379311,0.2729679,0.375455,1.865368,1.356182,2.697535,0.4972513,0.9890654,tsutsumi316,2008-02-01T21:18:34Z
"C0008A-31X-4, 15.0 cm",NULL,247.299,247.76,247.299,247.76,"C0008A-31X-4, 18.0 cm",NULL,247.325,247.79,247.325,247.79,"C0008A-31X-4 W, 15.0--18.0 cm",CKY000000000001728800,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:38Z,NULL,167,glass beaker,6.068,2.721,12.859,6.428955,6.791,167,glass beaker,6.068,2.721,11.012,4.59,4.944,1.91399,1.86913,1.838824,3.707955,1.869,0.06698969,0.03017554,4.87701,0.2818421,0.3924514,1.831468,1.315283,2.652244,0.5040866,1.016481,tsutsumi316,2008-02-02T02:30:45Z
"C0008A-31X-5, 7.0 cm",NULL,248.427,249.035,248.427,249.035,"C0008A-31X-5, 9.0 cm",NULL,248.445,249.055,248.445,249.055,"C0008A-31X-5 W, 7.0--9.0 cm",CKY000000000001728900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:39Z,NULL,130,glass beaker,6.116,2.721,12.475,6.187604,6.359,130,glass beaker,6.116,2.721,10.777,4.497,4.661,1.759586,1.718345,1.748259,3.466604,1.776,0.06158554,0.02774123,4.599414,0.2767079,0.3825673,1.83436,1.326778,2.630854,0.4956855,0.9828895,tsutsumi316,2008-02-02T02:30:45Z
"C0008A-31X-6, 0.0 cm",NULL,249.21,249.92,249.21,249.92,"C0008A-31X-6, 1.5 cm",NULL,249.224,249.935,249.224,249.935,"C0008A-31X-6 WR, 0.0--1.5 cm",CKY000000000001663800,PP,NULL,8,arito316,NULL,CKY,2008-01-29T16:56:52Z,NULL,24,glass cell,4.638,2.026,11.047,5.541347,6.409,24,glass cell,4.638,2.026,9.29,3.792,4.652,1.820725,1.778052,1.737295,3.515347,1.766,0.06372544,0.02870515,4.588275,0.2840889,0.3968214,1.823149,1.305212,2.641045,0.505797,1.02346,tsutsumi316,2008-02-01T01:58:47Z
"C0008A-31X-7, 19.0 cm",NULL,249.71,250.485,249.71,250.485,"C0008A-31X-7, 21.0 cm",NULL,249.728,250.505,249.728,250.505,"C0008A-31X-7 W, 19.0--21.0 cm",CKY000000000001729000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:39Z,NULL,204,glass beaker,6.059,2.716,14.645,7.781828,8.586,204,glass beaker,6.059,2.716,11.621,4.771,5.562,3.133679,3.060233,2.005595,5.065828,2.055,0.1096788,0.04940488,5.452321,0.3649754,0.5747422,1.694886,1.076294,2.718555,0.6040933,1.525848,tsutsumi316,2008-02-02T02:30:46Z
"C0008A-31X-8, 25.0 cm",NULL,250.931,251.865,250.931,251.865,"C0008A-31X-8, 28.0 cm",NULL,250.958,251.895,250.958,251.895,"C0008A-31X-8 W, 25.0--28.0 cm",CKY000000000001729100,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:39Z,NULL,20,glass cell,4.62,2.048,11.18,5.581404,6.56,20,glass cell,4.62,2.048,9.436,3.845,4.816,1.807254,1.764896,1.768507,3.533404,1.797,0.06325394,0.02849276,4.752746,0.275496,0.3802547,1.856567,1.34509,2.687434,0.499489,0.9979582,tsutsumi316,2008-02-02T02:30:46Z
"C0008A-31X-9, 25.0 cm",NULL,252.095,253.18,252.095,253.18,"C0008A-31X-9, 29.0 cm",NULL,252.131,253.22,252.131,253.22,"C0008A-31X-9 W, 25.0--29.0 cm",CKY000000000001729200,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:40Z,NULL,117,glass beaker,6.089,2.724,12.614,6.220395,6.525,117,glass beaker,6.089,2.724,10.868,4.482,4.779,1.809326,1.76692,1.729475,3.496395,1.758,0.06332647,0.02852544,4.715673,0.2772914,0.3836836,1.866208,1.348724,2.726651,0.5053549,1.021652,tsutsumi316,2008-02-02T02:30:46Z
"C0008A-32X-1, 28.0 cm",NULL,253.482,253.53,253.482,253.53,"C0008A-32X-1, 29.0 cm",NULL,253.49,253.54,253.49,253.54,"C0008A-32X-1 W, 28.0--29.0 cm",CKY000000000001729300,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:40Z,NULL,121,glass beaker,6.069,2.709,13.438,6.587099,7.369,121,glass beaker,6.069,2.709,11.624,4.781,5.555,1.879793,1.835735,2.042364,3.878099,2.072,0.0657928,0.02963639,5.489207,0.2550947,0.3424525,1.900158,1.415438,2.687674,0.4733596,0.8988287,tsutsumi316,2008-02-02T02:30:47Z
"C0008A-32X-3, 106.0 cm",NULL,256.258,256.88,256.258,256.88,"C0008A-32X-3, 108.0 cm",NULL,256.274,256.9,256.274,256.9,"C0008A-32X-3 W, 106.0--108.0 cm",CKY000000000001729400,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:41Z,NULL,201,glass beaker,6.063,2.712,12.045,5.898436,5.982,201,glass beaker,6.063,2.712,10.538,4.398,4.475,1.561658,1.525057,1.661379,3.186436,1.686,0.05465807,0.02462075,4.420342,0.2610595,0.353289,1.877333,1.387237,2.660646,0.4786089,0.9179461,tsutsumi316,2008-02-02T02:30:47Z
"C0008A-32X-4, 76.0 cm",NULL,257.095,257.89,257.095,257.89,"C0008A-32X-4, 78.0 cm",NULL,257.111,257.91,257.111,257.91,"C0008A-32X-4 W, 76.0--78.0 cm",CKY000000000001729500,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:41Z,NULL,192,glass beaker,5.928,2.685,12.259,6.170933,6.331,192,glass beaker,5.928,2.685,10.407,4.327,4.479,1.919171,1.87419,1.611743,3.485933,1.642,0.06717104,0.03025722,4.411829,0.3031387,0.4350058,1.816156,1.265609,2.737303,0.5376438,1.162835,tsutsumi316,2008-02-02T02:30:48Z
"C0008A-32X-5, 105.0 cm",NULL,258.421,259.49,258.421,259.49,"C0008A-32X-5, 107.0 cm",NULL,258.437,259.51,258.437,259.51,"C0008A-32X-5 W, 105.0--107.0 cm",CKY000000000001729600,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:41Z,NULL,181,glass beaker,6.057,2.713,11.577,5.686702,5.52,181,glass beaker,6.057,2.713,10.131,4.247,4.074,1.498446,1.463326,1.510376,2.973702,1.534,0.05244564,0.02362416,4.021554,0.2714576,0.3726036,1.856272,1.352373,2.662618,0.492089,0.9688488,tsutsumi316,2008-02-02T02:30:48Z
"C0008A-32X-6, 61.0 cm",NULL,259.154,260.375,259.154,260.375,"C0008A-32X-6, 63.0 cm",NULL,259.17,260.395,259.17,260.395,"C0008A-32X-6 W, 61.0--63.0 cm",CKY000000000001729700,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:42Z,NULL,160,glass beaker,6.045,2.676,12.73,7.22137,6.685,160,glass beaker,6.045,2.676,10.06,4.563,4.015,2.766839,2.701992,1.843379,4.54537,1.887,0.09683945,0.04362137,3.91816,0.4138877,0.7061578,1.470727,0.8620113,2.125532,0.5944492,1.465782,tsutsumi316,2008-02-02T02:30:48Z
"C0008A-32X-7, 0.0 cm",NULL,259.44,260.72,259.44,260.72,"C0008A-32X-7, 1.5 cm",NULL,259.452,260.735,259.452,260.735,"C0008A-32X-7 WR, 0.0--1.5 cm",CKY000000000001668300,PP,NULL,8,arito316,NULL,CKY,2008-01-29T19:59:44Z,NULL,141,glass beaker,6.013,2.714,14.216,6.93885,8.203,141,glass beaker,6.013,2.714,12.345,5.076,6.332,1.93886,1.893418,2.331432,4.22485,2.362,0.06786016,0.03056764,6.26414,0.2363599,0.3095174,1.941607,1.482689,2.68682,0.4481621,0.8121265,tsutsumi316,2008-02-01T01:58:48Z
"C0008A-32X-8, 79.0 cm",NULL,260.409,261.89,260.409,261.89,"C0008A-32X-8, 80.0 cm",NULL,260.418,261.9,260.418,261.9,"C0008A-32X-8 W, 79.0--80.0 cm",CKY000000000001730000,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:43Z,NULL,33,glass cell,4.621,2.028,11.252,5.590547,6.631,33,glass cell,4.621,2.028,9.541,3.887,4.92,1.773057,1.731501,1.831046,3.562547,1.859,0.06205704,0.02795362,4.857943,0.2673891,0.364981,1.861309,1.363615,2.653097,0.4860289,0.9456347,tsutsumi316,2008-02-02T02:30:49Z
"C0008A-32X-9, 78.0 cm",NULL,261.478,263.18,261.478,263.18,"C0008A-32X-9, 80.0 cm",NULL,261.495,263.2,261.495,263.2,"C0008A-32X-9 W, 78.0--80.0 cm",CKY000000000001729800,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:42Z,NULL,128,glass beaker,6.025,2.648,13.371,6.539842,7.346,128,glass beaker,6.025,2.648,11.498,4.675,5.473,1.940933,1.895442,1.9964,3.891842,2.027,0.0679327,0.03060031,5.405067,0.2642163,0.359095,1.887538,1.38882,2.707407,0.4870296,0.9494301,tsutsumi316,2008-02-02T02:30:49Z
"C0008A-32X-10, 3.0 cm",NULL,261.95,263.75,261.95,263.75,"C0008A-32X-10, 5.0 cm",NULL,261.967,263.77,261.967,263.77,"C0008A-32X-10 W, 3.0--5.0 cm",CKY000000000001729900,PP,NULL,5,tsutsumi316,NULL,CKY,2008-01-31T20:42:43Z,NULL,133,glass beaker,6.022,2.692,13.963,6.874223,7.941,133,glass beaker,6.022,2.692,11.948,4.868,5.926,2.088083,2.039143,2.14308,4.182223,2.176,0.07308296,0.03292025,5.852917,0.2629496,0.3567594,1.898751,1.399475,2.731078,0.487574,0.9515014,tsutsumi316,2008-02-02T02:30:49Z
"C0008A-33X-1, 60.0 cm",NULL,263.35,263.35,263.35,263.35,"C0008A-33X-1, 64.0 cm",NULL,263.39,263.39,263.39,263.39,"C0008A-33X-1 W, 60.0--64.0 cm",CKY000000000001709300,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-31T12:23:07Z,NULL,156,glass beaker,5.934,2.659,13.1165,6.3565,7.1825,156,glass beaker,5.934,2.659,11.483,4.7302,5.549,1.6927,1.653,2.0445,3.6975,2.0712,0.0592,0.0267,5.4898,0.2357,0.3083,1.9425,1.4847,2.6852,0.4471,0.8085,fujikit,2010-08-10T11:47:55Z
"C0008A-33X-2, 61.0 cm",NULL,264.675,264.675,264.675,264.675,"C0008A-33X-2, 62.0 cm",NULL,264.685,264.685,264.685,264.685,"C0008A-33X-2 W, 61.0--62.0 cm",CKY000000000001709400,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-31T12:23:07Z,NULL,171,glass beaker,5.985,2.681,11.5019,5.6067,5.5169,171,glass beaker,5.985,2.681,10.1266,4.2374,4.1416,1.4252,1.3918,1.5339,2.9257,1.5564,0.0499,0.0225,4.0917,0.2583,0.3483,1.8857,1.3985,2.6675,0.4757,0.9074,fujikit,2010-08-10T11:47:55Z
"C0008A-33X-3, 46.0 cm",NULL,265.84,265.84,265.84,265.84,"C0008A-33X-3, 48.0 cm",NULL,265.86,265.86,265.86,265.86,"C0008A-33X-3 W, 46.0--48.0 cm",CKY000000000001709500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-31T12:23:07Z,NULL,136,glass beaker,6.026,2.675,11.0185,5.297,4.9925,136,glass beaker,6.026,2.675,9.8902,4.1736,3.8642,1.1692,1.1418,1.4802,2.622,1.4986,0.0409,0.0184,3.8233,0.2342,0.3058,1.9041,1.4582,2.583,0.4355,0.7714,fujikit,2010-08-10T11:47:55Z
"C0008A-33X-4, 0.0 cm",NULL,266.695,266.695,266.695,266.695,"C0008A-33X-4, 1.5 cm",NULL,266.71,266.71,266.71,266.71,"C0008A-33X-4 WR, 0.0--1.5 cm",CKY000000000001672400,PP,NULL,8,arito316,NULL,CKY,2008-01-29T23:08:20Z,NULL,16,glass cell,4.613,2.072,10.457,5.177802,5.844,16,glass cell,4.613,2.072,9.034,3.761,4.421,1.474611,1.44005,1.665752,3.105802,1.689,0.05161144,0.0232484,4.369389,0.2523291,0.3374869,1.88164,1.406847,2.623073,0.4636645,0.8645047,tsutsumi316,2008-02-01T01:58:48Z
"C0008A-33X-5, 90.0 cm",NULL,267.93,267.93,267.93,267.93,"C0008A-33X-5, 92.0 cm",NULL,267.95,267.95,267.95,267.95,"C0008A-33X-5 W, 90.0--92.0 cm",CKY000000000001709600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-31T12:23:08Z,NULL,197,glass beaker,6.036,2.69,11.436,5.505,5.4,197,glass beaker,6.036,2.69,10.1671,4.2416,4.1311,1.3149,1.2841,1.5309,2.815,1.5516,0.046,0.0207,4.0851,0.2435,0.3219,1.9183,1.4512,2.6684,0.4562,0.8388,fujikit,2010-08-10T11:47:55Z
"C0008A-33X-6, 60.0 cm",NULL,268.605,268.605,268.605,268.605,"C0008A-33X-6, 62.0 cm",NULL,268.625,268.625,268.625,268.625,"C0008A-33X-6 W, 60.0--62.0 cm",CKY000000000001709700,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-31T12:23:08Z,NULL,118,glass beaker,5.99,2.716,8.8955,4.2005,2.9055,118,glass beaker,5.99,2.716,8.1693,3.4774,2.1793,0.7525,0.7349,0.7496,1.4845,0.7614,0.0263,0.0118,2.153,0.259,0.3495,1.9572,1.4503,2.8722,0.495,0.9804,fujikit,2010-08-10T11:47:55Z
"C0008A-33X-7, 30.0 cm",NULL,269.32,269.32,269.32,269.32,"C0008A-33X-7, 32.0 cm",NULL,269.34,269.34,269.34,269.34,"C0008A-33X-7 W, 30.0--32.0 cm",CKY000000000001709800,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-31T12:23:08Z,NULL,129,glass beaker,6.074,2.747,9.9758,4.7554,3.9018,129,glass beaker,6.074,2.747,8.941,3.7251,2.867,1.0723,1.0472,0.9612,2.0084,0.9781,0.0375,0.0169,2.8295,0.2748,0.379,1.9427,1.4088,2.9437,0.5214,1.0895,fujikit,2010-08-10T11:47:55Z
"C0008A-34X-1, 19.0 cm",NULL,272.44,272.44,272.44,272.44,"C0008A-34X-1, 21.0 cm",NULL,272.46,272.46,272.46,272.46,"C0008A-34X-1 W, 19.0--21.0 cm",CKY000000000001710300,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-31T12:26:49Z,NULL,11,glass beaker,4.56,2.025,9.7986,4.778,5.2386,11,glass beaker,4.56,2.025,8.5416,3.5264,3.9816,1.3026,1.2721,1.4809,2.753,1.5014,0.0456,0.0205,3.936,0.2487,0.3309,1.9029,1.4297,2.6578,0.4621,0.859,fujikit,2010-08-10T11:47:55Z
"C0008A-34X-CC, 17.0 cm",NULL,273.005,273.005,273.005,273.005,"C0008A-34X-CC, 19.0 cm",NULL,273.025,273.025,273.025,273.025,"C0008A-34X-CC W, 17.0--19.0 cm",CKY000000000001710400,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-31T12:26:49Z,NULL,191,glass beaker,6.066,2.767,11.2077,5.3492,5.1417,191,glass beaker,6.066,2.767,9.9215,4.0686,3.8555,1.3328,1.3016,1.2806,2.5822,1.3016,0.0466,0.021,3.8089,0.2592,0.3499,1.9912,1.4751,2.9743,0.5041,1.0164,fujikit,2010-08-10T11:47:55Z
"C0008A-36X-1, 14.0 cm",NULL,291.39,291.39,291.39,291.39,"C0008A-36X-1, 16.0 cm",NULL,291.41,291.41,291.41,291.41,"C0008A-36X-1 W, 14.0--16.0 cm",CKY000000000001710600,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-31T12:27:44Z,NULL,109,glass beaker,6.007,2.678,10.1744,4.9004,4.1674,109,glass beaker,6.007,2.678,9.1332,3.8637,3.1262,1.079,1.0537,1.1687,2.2224,1.1857,0.0378,0.017,3.0884,0.2589,0.3494,1.8752,1.3897,2.6426,0.4741,0.9016,fujikit,2010-08-10T11:47:56Z
"C0008A-36X-CC, 18.0 cm",NULL,291.665,291.665,291.665,291.665,"C0008A-36X-CC, 20.0 cm",NULL,291.685,291.685,291.685,291.685,"C0008A-36X-CC W, 18.0--20.0 cm",CKY000000000001710500,PP,NULL,5,david_goldsby316,NULL,CKY,2008-01-31T12:27:44Z,NULL,144,glass beaker,6.092,2.717,9.0026,4.2694,2.9106,144,glass beaker,6.092,2.717,8.2574,3.5275,2.1654,0.7722,0.7541,0.7983,1.5524,0.8105,0.027,0.0122,2.1384,0.2653,0.3611,1.8749,1.3775,2.6787,0.4858,0.9446,fujikit,2010-08-10T11:47:56Z
