leg,site,hole,sample_depth,Top Core Depth [],Top Drilling depth below sea floor [m DSF],"Top Depth DSF, MSF, WSF and CSF-B [m, CMP]",Top Core depth (below sea floor) [m CSF-A],Top Core depth (below sea floor) [m CSF-B],"Top Depth DSF, MSF, WSF and CSF-A [m]",Bottom Core Depth [],Bottom Drilling depth below sea floor [m DSF],"Bottom Depth DSF, MSF, WSF and CSF-B [m, CMP]",Bottom Core depth (below sea floor) [m CSF-A],Bottom Core depth (below sea floor) [m CSF-B],"Bottom Depth DSF, MSF, WSF and CSF-A [m]",Sample source,J-CORES sample ID,Sample code,Sample request,Sample volume (cm3),Sample entered by,Sample comment,Sample repository,Sample time-stamp,"bulk CNS analysis; sample, section::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, section::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, section::registerer","bulk CNS analysis; sample, section::registration time-stamp","bulk CNS analysis::nitrogen content: EA, bulk [wt%]::number","bulk CNS analysis::total carbon content: EA, bulk [wt%]::number","bulk CNS analysis::sulfur content: EA, bulk [wt%]::number","bulk CNS analysis::measurement date-time: EA, bulk::text",bulk CNS analysis::registerer,bulk CNS analysis::registration time-stamp,Top Mud depth below sea floor [m MSF],Top Wireline log depth below sea floor [m WSF],Bottom Mud depth below sea floor [m MSF],Bottom Wireline log depth below sea floor [m WSF],"bulk CNS analysis; sample, cuttings::series number of mud logging::number","bulk CNS analysis; sample, cuttings::inorganic carbon content: carbonate analyzer [wt%]::number","bulk CNS analysis; sample, cuttings::CaCO3 content: from inorganic carbon content [wt%]::number","bulk CNS analysis; sample, cuttings::registerer","bulk CNS analysis; sample, cuttings::registration time-stamp",Rock Eval; sample::HI: HC/TOC [permil]::number,Rock Eval; sample::MinC [wt%]::number,Rock Eval; sample::OI: CO2/TOC [permil]::number,Rock Eval; sample::OICO: CO/TOC [permil]::number,Rock Eval; sample::oxiMinC [wt%]::number,Rock Eval; sample::PC [wt%]::number,Rock Eval; sample::PI::number,Rock Eval; sample::pyroMinC [wt%]::number,Rock Eval; sample::RC [wt%]::number,Rock Eval; sample::RCCO [wt%]::number,Rock Eval; sample::RCCO2 [wt%]::number,Rock Eval; sample::S1 [permil]::number,Rock Eval; sample::S2 [permil]::number,Rock Eval; sample::S3 [permil]::number,Rock Eval; sample::S4CO2 [permil]::number,Rock Eval; sample::S3' [permil]::number,Rock Eval; sample::S3CO [permil]::number,Rock Eval; sample::S4CO [permil]::number,Rock Eval; sample::S3'CO [permil]::number,Rock Eval; sample::Tmax [degree C]::number,Rock Eval; sample::TOC [wt%]::number,Rock Eval; sample::TpkS2 [degree C]::number,Rock Eval; sample::registerer,Rock Eval; sample::registration time-stamp,bulk CNS analysis::inorganic carbon content: carbonate analyzer [wt%]::number,bulk CNS analysis::CaCO3 content: from inorganic carbon content [wt%]::number,bulk CNS analysis::comment on measurement::text,Rock Eval::HI: HC/TOC [permil]::number,Rock Eval::MinC [wt%]::number,Rock Eval::OI: CO2/TOC [permil]::number,Rock Eval::OICO: CO/TOC [permil]::number,Rock Eval::oxiMinC [wt%]::number,Rock Eval::PC [wt%]::number,Rock Eval::PI::number,Rock Eval::pyroMinC [wt%]::number,Rock Eval::RC [wt%]::number,Rock Eval::RCCO [wt%]::number,Rock Eval::RCCO2 [wt%]::number,Rock Eval::S1 [permil]::number,Rock Eval::S2 [permil]::number,Rock Eval::S3 [permil]::number,Rock Eval::S4CO2 [permil]::number,Rock Eval::S3' [permil]::number,Rock Eval::S3CO [permil]::number,Rock Eval::S4CO [permil]::number,Rock Eval::S3'CO [permil]::number,Rock Eval::Tmax [degree C]::number,Rock Eval::TOC [wt%]::number,Rock Eval::TpS5 [degree C]::number,Rock Eval::TpkS2 [degree C]::number,Rock Eval::S5 [permil]::number,Rock Eval::registerer,Rock Eval::registration time-stamp
333,C0011,D,317.98,"C0011D-41X-6, 120.5 cm",NULL,317.98,317.98,317.98,317.98,"C0011D-41X-6, 120.5 cm",NULL,317.98,317.98,317.98,317.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8996,7.4964,kuriharar,2011-01-08T14:24:14Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,C0011,D,318.62,"C0011D-41X-7, 43.0 cm",NULL,318.615,318.615,318.615,318.615,"C0011D-41X-7, 44.0 cm",NULL,318.625,318.625,318.625,318.625,"C0011D-41X-7 WR, 43.0--44.0 cm",CKY000000000004384300,CARB,NULL,5,asukay333,NULL,CKY,2010-12-24T00:39:23Z,NULL,NULL,NULL,NULL,0.06119,0.90149,0.09479,1/3/2011,kawait,2011-01-08T10:59:11Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,C0011,D,318.62,"C0011D-41X-7, 43.5 cm",NULL,318.62,318.62,318.62,318.62,"C0011D-41X-7, 43.5 cm",NULL,318.62,318.62,318.62,318.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.623,5.1915,kuriharar,2011-01-08T14:24:14Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,C0011,D,326.0985,"C0011D-42X-6, 36.0 cm",NULL,326.089,326.39,326.089,326.39,"C0011D-42X-6, 38.0 cm",NULL,326.108,326.41,326.108,326.41,"C0011D-42X-6 W, 36.0--38.0 cm",CKY000000000004594900,CARB,NULL,5,korayekinci333,NULL,CKY,2010-12-27T20:48:25Z,NULL,NULL,NULL,NULL,0.06343,0.67582,0.19813,1/2/2011,kawait,2011-01-08T10:59:15Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,C0011,D,326.098,"C0011D-42X-6, 37.0 cm",NULL,326.098,326.4,326.098,326.4,"C0011D-42X-6, 37.0 cm",NULL,326.098,326.4,326.098,326.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3723,3.1024,kuriharar,2011-01-08T14:24:14Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,C0011,D,329.775,"C0011D-43X-1, 33.0 cm",NULL,329.771,329.83,329.771,329.83,"C0011D-43X-1, 34.0 cm",NULL,329.779,329.84,329.779,329.84,"C0011D-43X-1 WR, 33.0--34.0 cm",CKY000000000004391900,CARB,NULL,5,mstrasser333,NULL,CKY,2010-12-24T06:33:41Z,NULL,NULL,NULL,NULL,0.05931,0.45845,0.10719,12/31/2010,kawait,2011-01-08T10:59:11Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,C0011,D,329.775,"C0011D-43X-1, 33.5 cm",NULL,329.775,329.835,329.775,329.835,"C0011D-43X-1, 33.5 cm",NULL,329.775,329.835,329.775,329.835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2565,2.1374,kuriharar,2011-01-08T14:24:14Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,C0011,D,332.0965,"C0011D-43X-3, 35.5 cm",NULL,332.088,332.65,332.088,332.65,"C0011D-43X-3, 37.5 cm",NULL,332.105,332.67,332.105,332.67,"C0011D-43X-3 WR, 35.5--37.5 cm",CKY000000000004316800,CARB,NULL,3,yabukit,NULL,CKY,2010-12-23T05:32:06Z,NULL,NULL,NULL,NULL,0.06341,0.40127,0.20538,12/27/2010,kawait,2011-01-08T10:59:09Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,C0011,D,332.097,"C0011D-43X-3, 36.5 cm",NULL,332.097,332.66,332.097,332.66,"C0011D-43X-3, 36.5 cm",NULL,332.097,332.66,332.097,332.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1462,1.2183,kuriharar,2011-01-08T14:24:14Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,C0011,D,334.7145,"C0011D-44X-1, 25.0 cm",NULL,334.71,334.75,334.71,334.75,"C0011D-44X-1, 26.0 cm",NULL,334.719,334.76,334.719,334.76,"C0011D-44X-1 WR, 25.0--26.0 cm",CKY000000000004392400,CARB,NULL,5,mstrasser333,NULL,CKY,2010-12-24T06:37:33Z,NULL,NULL,NULL,NULL,0.06385,0.53762,0.08754,12/31/2010,kawait,2011-01-08T10:59:11Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,C0011,D,334.714,"C0011D-44X-1, 25.5 cm",NULL,334.714,334.755,334.714,334.755,"C0011D-44X-1, 25.5 cm",NULL,334.714,334.755,334.714,334.755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2901,2.4174,kuriharar,2011-01-08T14:24:14Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,C0011,D,335.3865,"C0011D-44X-1, 105.0 cm",NULL,335.382,335.55,335.382,335.55,"C0011D-44X-1, 106.0 cm",NULL,335.391,335.56,335.391,335.56,"C0011D-44X-1 WR, 105.0--106.0 cm",CKY000000000004395300,CARB,NULL,5,mstrasser333,NULL,CKY,2010-12-24T06:51:02Z,NULL,NULL,NULL,NULL,0.05915,0.41833,0.12124,1/5/2011,kawait,2011-01-08T10:59:11Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,C0011,D,335.387,"C0011D-44X-1, 105.5 cm",NULL,335.387,335.555,335.387,335.555,"C0011D-44X-1, 105.5 cm",NULL,335.387,335.555,335.387,335.555,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1633,1.3608,kuriharar,2011-01-08T14:24:14Z,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
