leg,site,hole,core,section,sample_depth,grain_density,porosity,method
315,C0001,F,NULL,NULL,231.4045,2.568344,0.3839647,NULL
315,C0001,F,NULL,NULL,232.168,2.58105,0.6255716,NULL
315,C0001,F,NULL,NULL,232.755,2.701153,0.6407734,NULL
315,C0001,F,NULL,NULL,233.4705,2.69314,0.6022475,NULL
315,C0001,F,NULL,NULL,234.091,2.61952,0.5908079,NULL
315,C0001,F,NULL,NULL,234.816,2.699153,0.6356811,NULL
315,C0001,F,NULL,NULL,234.969,3.018505,0.6510817,NULL
315,C0001,F,NULL,NULL,235.47,2.681937,0.6136803,NULL
315,C0001,F,NULL,NULL,236.176,2.692705,0.6026231,NULL
315,C0001,F,NULL,NULL,236.7965,2.711035,0.6422255,NULL
315,C0001,F,NULL,NULL,237.5215,2.63208,0.5988484,NULL
315,C0001,F,NULL,NULL,238.0515,2.754404,0.6303646,NULL
315,C0001,F,NULL,NULL,238.7575,2.656474,0.6199695,NULL
315,C0001,F,NULL,NULL,239.575,2.847606,0.5778745,NULL
315,C0001,F,NULL,NULL,240.335,2.83399,0.6069689,NULL
315,C0001,F,NULL,NULL,240.98,2.712392,0.5969665,NULL
315,C0001,F,NULL,NULL,241.74,2.764197,0.5635195,NULL
315,C0001,F,NULL,NULL,243.175,2.757473,0.5811751,NULL
315,C0001,F,NULL,NULL,243.27,2.697645,0.6291081,NULL
315,C0001,F,NULL,NULL,243.825,2.796016,0.6155345,NULL
315,C0001,F,NULL,NULL,244.585,2.621597,0.5884543,NULL
315,C0001,F,NULL,NULL,245.245,2.689277,0.5975872,NULL
315,C0001,F,NULL,NULL,246.005,2.754881,0.5634349,NULL
315,C0001,F,NULL,NULL,246.65,2.725626,0.5566798,NULL
315,C0001,F,NULL,NULL,247.41,2.781576,0.599285,NULL
315,C0001,H,NULL,NULL,230.245,2.902507,0.5504068,NULL
315,C0001,H,NULL,NULL,231.025,2.650567,0.5780125,NULL
315,C0001,H,NULL,NULL,231.68,2.864778,0.6044141,NULL
315,C0001,H,NULL,NULL,232.43,2.839573,0.5933115,NULL
315,C0001,H,NULL,NULL,232.67,2.586789,0.5924619,NULL
315,C0001,H,NULL,NULL,233.795,2.704654,0.5895785,NULL
315,C0001,H,NULL,NULL,239.745,2.648603,0.6618958,NULL
315,C0001,H,NULL,NULL,240.495,2.7546,0.598,NULL
315,C0001,H,NULL,NULL,241.155,2.726226,0.5994071,NULL
315,C0001,H,NULL,NULL,242.195,2.824923,0.6099264,NULL
315,C0001,H,NULL,NULL,242.505,2.703048,0.5976788,NULL
315,C0001,H,NULL,NULL,243.995,2.755325,0.5850052,NULL
315,C0001,H,NULL,NULL,245.55,2.706856,0.5899661,NULL
315,C0001,H,NULL,NULL,246.02,2.786996,0.5912346,NULL
315,C0001,H,NULL,NULL,249.295,2.713544,0.5870674,NULL
315,C0001,H,NULL,NULL,250.045,2.649181,0.5911349,NULL
315,C0001,H,NULL,NULL,250.6,2.629385,0.5943205,NULL
315,C0001,H,NULL,NULL,251.48,2.55943,0.5890813,NULL
315,C0001,H,NULL,NULL,252.08,2.708581,0.607583,NULL
315,C0001,H,NULL,NULL,252.805,2.590433,0.5896464,NULL
315,C0001,H,NULL,NULL,252.82,2.739849,0.6619045,NULL
315,C0001,H,NULL,NULL,253.48,2.606421,0.5934142,NULL
315,C0001,H,NULL,NULL,254.225,2.600127,0.5868372,NULL
315,C0001,H,NULL,NULL,258.745,2.59068,0.5885856,NULL
315,C0001,H,NULL,NULL,259.345,2.846199,0.6023738,NULL
315,C0001,H,NULL,NULL,260.22,2.651753,0.5658154,NULL
315,C0001,H,NULL,NULL,261.045,2.738106,0.5279733,NULL
315,C0001,H,NULL,NULL,261.46,2.531435,0.5320543,NULL
315,C0001,H,NULL,NULL,262.255,2.708422,0.5733078,NULL
315,C0001,H,NULL,NULL,262.335,2.665134,0.5893271,NULL
315,C0001,H,NULL,NULL,262.97,2.565696,0.5559225,NULL
315,C0001,H,NULL,NULL,263.96,2.715076,0.5706108,NULL
315,C0001,H,NULL,NULL,264.355,2.54808,0.5540033,NULL
315,C0001,H,NULL,NULL,264.79,2.760255,0.592598,NULL
315,C0001,H,NULL,NULL,265.29,2.658764,0.5797183,NULL
315,C0001,H,NULL,NULL,268.175,2.815817,0.5872554,NULL
315,C0001,H,NULL,NULL,269.11,2.662495,0.5613525,NULL
315,C0001,H,NULL,NULL,269.69,2.70913,0.5333343,NULL
315,C0001,H,NULL,NULL,270.175,2.797916,0.5884008,NULL
315,C0001,H,NULL,NULL,270.43,2.80085,0.5650852,NULL
315,C0001,H,NULL,NULL,270.94,2.653905,0.548864,NULL
315,C0001,H,NULL,NULL,271.825,2.771837,0.5797764,NULL
315,C0001,H,NULL,NULL,277.915,2.742558,0.5380302,NULL
315,C0001,H,NULL,NULL,278.005,2.794686,0.5939927,NULL
315,C0001,H,NULL,NULL,278.455,2.787535,0.5822749,NULL
315,C0001,H,NULL,NULL,278.495,2.646998,0.5574544,NULL
315,C0001,H,NULL,NULL,279.03,2.741572,0.5671193,NULL
315,C0001,H,NULL,NULL,279.915,2.631361,0.5722252,NULL
315,C0001,H,NULL,NULL,287.295,2.664811,0.5666074,NULL
315,C0001,H,NULL,NULL,287.995,5.242258,0.6804797,NULL
315,C0001,H,NULL,NULL,289.075,3.953244,0.646044,NULL
315,C0001,H,NULL,NULL,289.395,2.725631,0.5685744,NULL
315,C0001,H,NULL,NULL,290.05,2.746218,0.5588446,NULL
315,C0001,H,NULL,NULL,290.23,2.906758,0.5516381,NULL
315,C0001,H,NULL,NULL,290.84,3.016172,0.5727977,NULL
315,C0001,H,NULL,NULL,291.245,2.624029,0.5326092,NULL
315,C0001,H,NULL,NULL,291.64,2.726239,0.5515446,NULL
315,C0001,H,NULL,NULL,291.94,2.753164,0.5678208,NULL
315,C0001,H,NULL,NULL,292.32,2.698766,0.5661216,NULL
315,C0001,H,NULL,NULL,292.985,2.684299,0.5452377,NULL
315,C0001,H,NULL,NULL,293.845,2.710751,0.54777,NULL
315,C0001,H,NULL,NULL,294.43,2.703999,0.5678145,NULL
315,C0001,H,NULL,NULL,295.13,2.7737,0.5241,NULL
315,C0001,H,NULL,NULL,295.795,2.570275,0.5586777,NULL
315,C0001,H,NULL,NULL,296.614,2.780675,0.5766056,NULL
315,C0001,H,NULL,NULL,296.8615,2.663495,0.5506636,NULL
315,C0001,H,NULL,NULL,297.9425,2.726038,0.5821863,NULL
315,C0001,H,NULL,NULL,298.2355,2.823165,0.5626792,NULL
315,C0001,H,NULL,NULL,298.662,3.052933,0.6021503,NULL
315,C0001,H,NULL,NULL,299.381,2.782778,0.5524022,NULL
315,C0001,H,NULL,NULL,299.6775,2.630337,0.5876562,NULL
315,C0001,H,NULL,NULL,300.501,2.712995,0.5526148,NULL
315,C0001,H,NULL,NULL,303.305,2.678123,0.5594673,NULL
315,C0001,H,NULL,NULL,304.16,2.627705,0.4394195,NULL
315,C0001,H,NULL,NULL,312.21,2.574733,0.5066048,NULL
315,C0001,H,NULL,NULL,312.985,2.852571,0.5399617,NULL
315,C0001,H,NULL,NULL,313.68,2.667721,0.5425809,NULL
315,C0001,H,NULL,NULL,314.46,2.673378,0.5365182,NULL
315,C0001,H,NULL,NULL,315.145,3.302208,0.5931354,NULL
315,C0001,H,NULL,NULL,315.265,2.703396,0.5232449,NULL
315,C0001,H,NULL,NULL,315.575,2.65872,0.5428648,NULL
315,C0001,H,NULL,NULL,315.86,2.78986,0.5563253,NULL
315,C0001,H,NULL,NULL,316.29,2.90871,0.5532287,NULL
315,C0001,H,NULL,NULL,317.115,2.719247,0.5210904,NULL
315,C0001,H,NULL,NULL,318.01,2.764091,0.5381382,NULL
315,C0001,H,NULL,NULL,318.67,2.612977,0.5556436,NULL
315,C0001,H,NULL,NULL,319.185,2.643539,0.5345908,NULL
315,C0001,H,NULL,NULL,319.475,2.703989,0.5736531,NULL
315,C0001,H,NULL,NULL,321.845,2.908799,0.5553184,NULL
315,C0001,H,NULL,NULL,322.645,2.792567,0.5436769,NULL
315,C0001,H,NULL,NULL,323.125,2.905586,0.5768422,NULL
315,C0001,H,NULL,NULL,323.325,2.76708,0.5617645,NULL
315,C0001,H,NULL,NULL,324.16,2.817615,0.5567113,NULL
315,C0001,H,NULL,NULL,324.565,2.885185,0.5613077,NULL
315,C0001,H,NULL,NULL,325.215,2.88046,0.5513429,NULL
315,C0001,H,NULL,NULL,325.345,2.63229,0.5411369,NULL
315,C0001,H,NULL,NULL,325.995,2.717936,0.540938,NULL
315,C0001,H,NULL,NULL,326.955,2.815024,0.560025,NULL
315,C0001,H,NULL,NULL,327.475,2.685903,0.5442477,NULL
315,C0001,H,NULL,NULL,328.905,2.670212,0.5219019,NULL
315,C0001,H,NULL,NULL,331.675,2.647019,0.5544375,NULL
315,C0001,H,NULL,NULL,332.515,2.658524,0.5316976,NULL
315,C0001,H,NULL,NULL,333.135,2.692002,0.5362387,NULL
315,C0001,H,NULL,NULL,333.455,2.677239,0.5430231,NULL
315,C0001,H,NULL,NULL,333.93,2.857957,0.5655156,NULL
315,C0001,H,NULL,NULL,334.75,2.630378,0.5364252,NULL
315,C0001,H,NULL,NULL,334.855,2.663496,0.543275,NULL
315,C0001,H,NULL,NULL,335.91,2.848362,0.5544393,NULL
315,C0001,H,NULL,NULL,336.24,2.657457,0.5226661,NULL
315,C0001,H,NULL,NULL,336.78,2.604996,0.4945279,NULL
315,C0001,H,NULL,NULL,337.76,2.66438,0.512772,NULL
315,C0001,H,NULL,NULL,338.2,2.789788,0.5274252,NULL
315,C0001,H,NULL,NULL,340.695,2.855726,0.5323247,NULL
315,C0001,H,NULL,NULL,341.655,2.626298,0.5080478,NULL
315,C0001,H,NULL,NULL,342.16,2.700703,0.5649636,NULL
315,C0001,H,NULL,NULL,342.96,2.624307,0.5501358,NULL
315,C0001,H,NULL,NULL,343.57,2.802199,0.5393302,NULL
315,C0001,H,NULL,NULL,344.34,2.691842,0.5283144,NULL
315,C0001,H,NULL,NULL,344.855,2.74359,0.5051951,NULL
315,C0001,H,NULL,NULL,345.685,2.828551,0.5563349,NULL
315,C0001,H,NULL,NULL,345.745,2.594315,0.5226355,NULL
315,C0001,H,NULL,NULL,346.35,2.778511,0.5673456,NULL
315,C0001,H,NULL,NULL,346.75,2.776992,0.5458921,NULL
315,C0001,H,NULL,NULL,347.97,2.594878,0.5074617,NULL
315,C0001,H,NULL,NULL,348.63,2.759574,0.5367309,NULL
315,C0001,H,NULL,NULL,350.315,2.630775,0.5510683,NULL
315,C0001,H,NULL,NULL,350.915,2.703603,0.567792,NULL
315,C0001,H,NULL,NULL,351.695,2.561152,0.5232449,NULL
315,C0001,H,NULL,NULL,352.435,2.67885,0.51403,NULL
315,C0001,H,NULL,NULL,353.42,2.662082,0.5396613,NULL
315,C0001,H,NULL,NULL,353.52,2.771549,0.5379573,NULL
315,C0001,H,NULL,NULL,353.83,2.693573,0.5322068,NULL
315,C0001,H,NULL,NULL,354.545,2.767859,0.5638288,NULL
315,C0001,H,NULL,NULL,355.345,2.732106,0.5381614,NULL
315,C0001,H,NULL,NULL,355.775,2.7547,0.5256,NULL
315,C0001,H,NULL,NULL,356.425,2.635215,0.5094274,NULL
315,C0001,H,NULL,NULL,360.455,2.667178,0.5430779,NULL
315,C0001,H,NULL,NULL,360.555,2.72293,0.5393258,NULL
315,C0001,H,NULL,NULL,360.625,2.720203,0.5487454,NULL
315,C0001,H,NULL,NULL,361.065,3.525081,0.6019679,NULL
315,C0001,H,NULL,NULL,361.965,2.530506,0.4269833,NULL
315,C0001,H,NULL,NULL,362.625,3.115427,0.5689151,NULL
315,C0001,H,NULL,NULL,363.075,2.663935,0.5604132,NULL
315,C0001,H,NULL,NULL,363.635,2.763338,0.551849,NULL
315,C0001,H,NULL,NULL,363.925,2.633483,0.5444873,NULL
315,C0001,H,NULL,NULL,364.255,2.76046,0.5421752,NULL
315,C0001,H,NULL,NULL,369.48,2.952089,0.543921,NULL
315,C0001,H,NULL,NULL,370.04,2.713354,0.5421958,NULL
315,C0001,H,NULL,NULL,370.925,2.826824,0.5496443,NULL
315,C0001,H,NULL,NULL,371.555,2.752719,0.5475924,NULL
315,C0001,H,NULL,NULL,372.335,2.754352,0.5607135,NULL
315,C0001,H,NULL,NULL,372.67,3.08053,0.552239,NULL
315,C0001,H,NULL,NULL,372.83,2.838047,0.5256374,NULL
315,C0001,H,NULL,NULL,373.42,2.747109,0.2831544,NULL
315,C0001,H,NULL,NULL,374.26,2.913552,0.5724766,NULL
315,C0001,H,NULL,NULL,374.52,2.658725,0.5568987,NULL
315,C0001,H,NULL,NULL,374.835,2.687444,0.5542065,NULL
315,C0001,H,NULL,NULL,378.78,2.788128,0.566667,NULL
315,C0001,H,NULL,NULL,379.505,2.788458,0.5115791,NULL
315,C0001,H,NULL,NULL,380.07,2.9116,0.3144,NULL
315,C0001,H,NULL,NULL,380.655,2.702961,0.5294823,NULL
315,C0001,H,NULL,NULL,388.27,2.649181,0.5241564,NULL
315,C0001,H,NULL,NULL,388.445,2.826847,0.545593,NULL
315,C0001,H,NULL,NULL,388.985,2.744927,0.5210674,NULL
315,C0001,H,NULL,NULL,389.67,2.884856,0.5512299,NULL
315,C0001,H,NULL,NULL,390.105,2.513277,0.3977072,NULL
315,C0001,H,NULL,NULL,391.055,2.891332,0.5386134,NULL
315,C0001,H,NULL,NULL,391.685,2.726703,0.5439983,NULL
315,C0001,H,NULL,NULL,397.75,2.787796,0.5337805,NULL
315,C0001,H,NULL,NULL,398.49,2.912942,0.5493031,NULL
315,C0001,H,NULL,NULL,399.14,2.831402,0.5471007,NULL
315,C0001,H,NULL,NULL,399.57,2.670794,0.5487064,NULL
315,C0001,H,NULL,NULL,399.68,4.97529,0.6767635,NULL
315,C0001,H,NULL,NULL,400.305,2.714323,0.5221878,NULL
315,C0001,H,NULL,NULL,400.485,2.707812,0.5202854,NULL
315,C0001,H,NULL,NULL,400.615,3.029129,0.5802175,NULL
315,C0001,H,NULL,NULL,407.19,2.753915,0.5418592,NULL
315,C0001,H,NULL,NULL,412.705,2.713887,0.4569435,NULL
315,C0001,H,NULL,NULL,413.555,2.757693,0.4879556,NULL
315,C0001,H,NULL,NULL,414.015,2.81677,0.5174746,NULL
315,C0001,H,NULL,NULL,414.575,2.706359,0.5119104,NULL
315,C0001,H,NULL,NULL,414.9,2.640177,0.5035094,NULL
315,C0001,H,NULL,NULL,415.555,2.700834,0.5020829,NULL
315,C0001,H,NULL,NULL,416.065,2.692761,0.5029429,NULL
315,C0001,H,NULL,NULL,416.455,2.88694,0.5567539,NULL
315,C0001,H,NULL,NULL,417.435,2.803691,0.5217596,NULL
315,C0001,H,NULL,NULL,419.845,2.709966,0.535007,NULL
315,C0001,H,NULL,NULL,421.165,2.669469,0.5218393,NULL
315,C0001,H,NULL,NULL,421.85,2.698383,0.5056454,NULL
315,C0001,H,NULL,NULL,422.59,2.81626,0.5321971,NULL
315,C0001,H,NULL,NULL,429.305,2.689311,0.5119633,NULL
315,C0001,H,NULL,NULL,429.995,2.614159,0.4743285,NULL
315,C0001,H,NULL,NULL,430.42,2.656043,0.5181768,NULL
315,C0001,H,NULL,NULL,430.935,3.427322,0.5860697,NULL
315,C0001,H,NULL,NULL,431.225,2.754834,0.5362467,NULL
315,C0001,H,NULL,NULL,438.865,2.785767,0.5183062,NULL
315,C0001,H,NULL,NULL,439.495,2.740544,0.5011347,NULL
315,C0001,H,NULL,NULL,439.94,2.657589,0.5019707,NULL
315,C0001,H,NULL,NULL,440.54,2.554819,0.4866314,NULL
315,C0001,H,NULL,NULL,441.34,2.702302,0.5148403,NULL
315,C0001,H,NULL,NULL,441.405,10.7691,0.7946,NULL
315,C0001,H,NULL,NULL,447.43,2.598229,0.4943804,NULL
315,C0001,H,NULL,NULL,447.895,2.881339,0.5296002,NULL
315,C0001,H,NULL,NULL,448.205,2.878894,0.5363224,NULL
315,C0001,H,NULL,NULL,448.31,2.743276,0.5150822,NULL
315,C0001,H,NULL,NULL,448.705,3.26834,0.5615865,NULL
315,C0001,H,NULL,NULL,448.855,2.798025,0.5438036,NULL
315,C0001,H,NULL,NULL,456.46,2.716088,0.4985687,NULL
316,C0004,C,NULL,NULL,0.245,2.672852,0.7574135,NULL
316,C0004,C,NULL,NULL,1.66,2.669407,0.6449787,NULL
316,C0004,C,NULL,NULL,2.42,2.679497,0.636615,NULL
316,C0004,C,NULL,NULL,2.6125,2.626419,0.6551182,NULL
316,C0004,C,NULL,NULL,3.08,2.705416,0.6667232,NULL
316,C0004,C,NULL,NULL,4.485,2.82461,0.6375467,NULL
316,C0004,C,NULL,NULL,5.1725,5.319,0.7596,NULL
316,C0004,C,NULL,NULL,5.4175,2.61849,0.5918432,NULL
316,C0004,C,NULL,NULL,5.89,2.671811,0.6111432,NULL
316,C0004,C,NULL,NULL,6.6035,2.758659,0.5918537,NULL
316,C0004,C,NULL,NULL,7.3215,2.749105,0.6560696,NULL
316,C0004,C,NULL,NULL,7.9155,2.588643,0.6596756,NULL
316,C0004,C,NULL,NULL,8.6235,2.687936,0.7029449,NULL
316,C0004,C,NULL,NULL,9.2295,2.68027,0.6614442,NULL
316,C0004,C,NULL,NULL,10.678,2.665026,0.6355901,NULL
316,C0004,C,NULL,NULL,11.2765,2.736891,0.6259114,NULL
316,C0004,C,NULL,NULL,11.9025,2.733469,0.6140537,NULL
316,C0004,C,NULL,NULL,12.611,2.683663,0.6225865,NULL
316,C0004,C,NULL,NULL,13.231,2.678571,0.6164719,NULL
316,C0004,C,NULL,NULL,13.944,2.661839,0.60158,NULL
316,C0004,C,NULL,NULL,14.549,2.575406,0.6425153,NULL
316,C0004,C,NULL,NULL,15.2575,2.555328,0.6269888,NULL
316,C0004,C,NULL,NULL,16.1045,2.769431,0.620703,NULL
316,C0004,C,NULL,NULL,16.8155,2.681906,0.639766,NULL
316,C0004,C,NULL,NULL,17.443,2.664899,0.6121034,NULL
316,C0004,C,NULL,NULL,17.4595,2.626581,0.6345363,NULL
316,C0004,C,NULL,NULL,18.1475,2.661112,0.6353139,NULL
316,C0004,C,NULL,NULL,18.7275,2.597999,0.6018096,NULL
316,C0004,C,NULL,NULL,20.07,2.612346,0.5785815,NULL
316,C0004,C,NULL,NULL,20.7815,1.901938,0.5482932,NULL
316,C0004,C,NULL,NULL,21.4125,2.55163,0.6175884,NULL
316,C0004,C,NULL,NULL,22.1195,2.716831,0.6097686,NULL
316,C0004,C,NULL,NULL,22.515,2.689578,0.5973207,NULL
316,C0004,C,NULL,NULL,22.746,2.816693,0.6220526,NULL
316,C0004,C,NULL,NULL,23.4575,2.688264,0.5924348,NULL
316,C0004,C,NULL,NULL,24.0655,2.639839,0.6324152,NULL
316,C0004,C,NULL,NULL,24.772,2.606514,0.5855969,NULL
316,C0004,C,NULL,NULL,25.935,2.651961,0.6231806,NULL
316,C0004,C,NULL,NULL,26.3175,2.704358,0.6396484,NULL
316,C0004,C,NULL,NULL,26.9315,2.716639,0.5972054,NULL
316,C0004,C,NULL,NULL,27.6435,2.698713,0.607295,NULL
316,C0004,C,NULL,NULL,28.192,2.568076,0.6036746,NULL
316,C0004,C,NULL,NULL,28.8765,2.641502,0.6238507,NULL
316,C0004,C,NULL,NULL,29.352,2.689738,0.6357799,NULL
316,C0004,C,NULL,NULL,29.5795,2.691444,0.6177813,NULL
316,C0004,C,NULL,NULL,30.226,2.617145,0.5956275,NULL
316,C0004,C,NULL,NULL,31.156,2.704456,0.5981005,NULL
316,C0004,C,NULL,NULL,31.6275,2.657967,0.5766796,NULL
316,C0004,C,NULL,NULL,32.3585,2.655492,0.6240088,NULL
316,C0004,C,NULL,NULL,32.996,2.731034,0.6022946,NULL
316,C0004,C,NULL,NULL,33.61,2.675731,0.6350944,NULL
316,C0004,C,NULL,NULL,34.3225,2.693449,0.6277423,NULL
316,C0004,C,NULL,NULL,35.0655,2.679275,0.6168225,NULL
316,C0004,C,NULL,NULL,35.471,2.643633,0.5875763,NULL
316,C0004,C,NULL,NULL,35.993,2.727081,0.6572519,NULL
316,C0004,C,NULL,NULL,37.328,2.634981,0.6282041,NULL
316,C0004,C,NULL,NULL,37.8105,2.566877,0.630453,NULL
316,C0004,C,NULL,NULL,38.5335,2.636868,0.6416646,NULL
316,C0004,C,NULL,NULL,38.768,2.743469,0.6427596,NULL
316,C0004,C,NULL,NULL,39.1505,2.691464,0.6413982,NULL
316,C0004,C,NULL,NULL,39.892,2.572517,0.624305,NULL
316,C0004,C,NULL,NULL,40.5875,2.725056,0.6275112,NULL
316,C0004,C,NULL,NULL,41.292,2.733848,0.6275247,NULL
316,C0004,C,NULL,NULL,41.9365,2.67203,0.5675558,NULL
316,C0004,C,NULL,NULL,42.6415,2.694598,0.5894027,NULL
316,C0004,C,NULL,NULL,43.2395,2.582611,0.6022491,NULL
316,C0004,C,NULL,NULL,43.9535,2.667213,0.6264371,NULL
316,C0004,C,NULL,NULL,44.606,2.582474,0.6319063,NULL
316,C0004,C,NULL,NULL,45.347,2.547889,0.618374,NULL
316,C0004,C,NULL,NULL,45.893,2.565006,0.6315659,NULL
316,C0004,C,NULL,NULL,46.248,2.621385,0.6104067,NULL
316,C0004,C,NULL,NULL,46.58,2.588843,0.6383264,NULL
316,C0004,C,NULL,NULL,47.199,2.220891,0.6279701,NULL
316,C0004,C,NULL,NULL,47.8855,2.506494,0.6695432,NULL
316,C0004,C,NULL,NULL,48.0865,2.63613,0.6450456,NULL
316,C0004,C,NULL,NULL,48.464,2.53776,0.6076498,NULL
316,C0004,C,NULL,NULL,49.1865,2.55134,0.5573594,NULL
316,C0004,C,NULL,NULL,49.805,2.632582,0.5945567,NULL
316,C0004,C,NULL,NULL,50.555,2.625329,0.592641,NULL
316,C0004,C,NULL,NULL,51.05,2.57861,0.6143127,NULL
316,C0004,C,NULL,NULL,51.82,2.673953,0.5923989,NULL
316,C0004,C,NULL,NULL,52.4255,2.657853,0.6033764,NULL
316,C0004,C,NULL,NULL,53.175,2.656357,0.612757,NULL
316,C0004,C,NULL,NULL,54.0855,2.752809,0.5469789,NULL
316,C0004,C,NULL,NULL,54.814,2.685948,0.5965833,NULL
316,C0004,C,NULL,NULL,55.4275,2.593498,0.5891694,NULL
316,C0004,C,NULL,NULL,56.137,2.622621,0.6198045,NULL
316,C0004,C,NULL,NULL,56.7625,2.669866,0.6238871,NULL
316,C0004,C,NULL,NULL,58.0815,2.796425,0.5912718,NULL
316,C0004,C,NULL,NULL,58.791,2.725551,0.5884403,NULL
316,C0004,C,NULL,NULL,58.987,2.620966,0.5827588,NULL
316,C0004,C,NULL,NULL,59.4045,2.624667,0.5876113,NULL
316,C0004,C,NULL,NULL,60.1145,2.591884,0.5751964,NULL
316,C0004,C,NULL,NULL,60.392,2.619952,0.592008,NULL
316,C0004,C,NULL,NULL,60.7215,2.645495,0.6080483,NULL
316,C0004,C,NULL,NULL,61.431,2.615902,0.5858385,NULL
316,C0004,C,NULL,NULL,61.956,2.683929,0.6117017,NULL
316,C0004,C,NULL,NULL,62.024,2.703109,0.6078718,NULL
316,C0004,C,NULL,NULL,62.7435,2.525697,0.5918426,NULL
316,C0004,C,NULL,NULL,63.565,2.721788,0.6471098,NULL
316,C0004,C,NULL,NULL,64.239,2.728947,0.6262173,NULL
316,C0004,C,NULL,NULL,65.308,3.1119,0.6536,NULL
316,C0004,C,NULL,NULL,65.5875,2.686054,0.6055855,NULL
316,C0004,C,NULL,NULL,66.0955,2.858466,0.628306,NULL
316,C0004,C,NULL,NULL,66.913,2.667757,0.617644,NULL
316,C0004,C,NULL,NULL,67.313,2.679657,0.6295869,NULL
316,C0004,C,NULL,NULL,67.726,2.621361,0.6205167,NULL
316,C0004,C,NULL,NULL,68.352,2.364803,0.5580187,NULL
316,C0004,C,NULL,NULL,68.862,2.606618,0.6040208,NULL
316,C0004,C,NULL,NULL,69.564,2.579109,0.5326314,NULL
316,C0004,C,NULL,NULL,70.1785,2.684065,0.6039666,NULL
316,C0004,C,NULL,NULL,70.885,2.67842,0.5908354,NULL
316,C0004,C,NULL,NULL,71.4805,2.770399,0.6154962,NULL
316,C0004,C,NULL,NULL,72.192,2.624846,0.5839034,NULL
316,C0004,C,NULL,NULL,73.1165,2.69784,0.6128168,NULL
316,C0004,C,NULL,NULL,73.865,2.608118,0.5875939,NULL
316,C0004,C,NULL,NULL,74.9475,2.678478,0.5787997,NULL
316,C0004,C,NULL,NULL,75.25,2.709083,0.6106236,NULL
316,C0004,C,NULL,NULL,75.905,2.752251,0.5839547,NULL
316,C0004,C,NULL,NULL,76.653,2.685072,0.5798514,NULL
316,C0004,C,NULL,NULL,77.086,2.669996,0.5793467,NULL
316,C0004,C,NULL,NULL,77.527,2.725479,0.5623228,NULL
316,C0004,C,NULL,NULL,78.275,2.662922,0.5179086,NULL
316,C0004,C,NULL,NULL,78.738,2.641812,0.5054013,NULL
316,C0004,C,NULL,NULL,79.476,2.704465,0.511261,NULL
316,C0004,C,NULL,NULL,80.141,2.559325,0.522397,NULL
316,C0004,C,NULL,NULL,81.072,2.6092,0.5490014,NULL
316,C0004,C,NULL,NULL,81.8275,2.657943,0.5066428,NULL
316,C0004,C,NULL,NULL,82.494,2.779205,0.5433162,NULL
316,C0004,C,NULL,NULL,83.131,2.817221,0.5489234,NULL
316,C0004,C,NULL,NULL,83.2815,2.725784,0.5252927,NULL
316,C0004,C,NULL,NULL,83.4445,2.704407,0.5136769,NULL
316,C0004,C,NULL,NULL,83.8915,2.647043,0.5130817,NULL
316,C0004,C,NULL,NULL,84.499,2.716297,0.4769143,NULL
316,C0004,C,NULL,NULL,85.0035,2.66616,0.556623,NULL
316,C0004,C,NULL,NULL,85.8975,2.662626,0.5432887,NULL
316,C0004,C,NULL,NULL,86.1555,2.738848,0.5458567,NULL
316,C0004,C,NULL,NULL,86.2215,2.898576,0.5750756,NULL
316,C0004,C,NULL,NULL,86.6345,2.691835,0.5247455,NULL
316,C0004,C,NULL,NULL,87.4225,2.607147,0.527769,NULL
316,C0004,C,NULL,NULL,87.909,2.729005,0.598318,NULL
316,C0004,C,NULL,NULL,88.6185,2.651174,0.5377199,NULL
316,C0004,C,NULL,NULL,89.424,2.593934,0.572715,NULL
316,C0004,C,NULL,NULL,90.2085,2.638391,0.5297338,NULL
316,C0004,C,NULL,NULL,90.582,2.747578,0.5430996,NULL
316,C0004,C,NULL,NULL,91.364,2.739641,0.5739639,NULL
316,C0004,C,NULL,NULL,91.969,2.828676,0.5362384,NULL
316,C0004,C,NULL,NULL,92.746,2.78205,0.5458302,NULL
316,C0004,C,NULL,NULL,93.348,2.809108,0.5737417,NULL
316,C0004,C,NULL,NULL,94.103,2.747029,0.5469117,NULL
316,C0004,C,NULL,NULL,94.7345,2.614427,0.5132315,NULL
316,C0004,C,NULL,NULL,94.9015,2.747042,0.538938,NULL
316,C0004,C,NULL,NULL,95.3785,2.698692,0.538772,NULL
316,C0004,C,NULL,NULL,96.1655,2.738441,0.5317305,NULL
316,C0004,C,NULL,NULL,96.758,2.697089,0.532213,NULL
316,C0004,C,NULL,NULL,97.1885,2.651536,0.5212731,NULL
316,C0004,C,NULL,NULL,97.545,2.702733,0.5319056,NULL
316,C0004,C,NULL,NULL,98.145,2.520171,0.459603,NULL
316,C0004,C,NULL,NULL,101.11,2.691059,0.5211117,NULL
316,C0004,C,NULL,NULL,101.2245,2.648168,0.5874115,NULL
316,C0004,C,NULL,NULL,102.5935,2.743679,0.542902,NULL
316,C0004,C,NULL,NULL,107.111,2.642931,0.5461303,NULL
316,C0004,C,NULL,NULL,109.1735,2.725326,0.5537599,NULL
316,C0004,C,NULL,NULL,109.7885,2.662831,0.5286812,NULL
316,C0004,C,NULL,NULL,110.5505,2.700426,0.5412106,NULL
