Exp,Site,Hole,Core,Type,Sect,A/W,Top offset (cm),Bottom offset (cm),Top depth CSF-A (m),Bottom depth CSF-A (m),Top depth CSF-B (m),Bottom depth CSF-B (m),(mM) IC,(µM) SPEC,Al (uM) 309.3 nm ICPAES,Alkalinity (mM) ALKALINITY,AMMONIUM (mM) DA,ammonium (mM) TITRA_MAN,Ammonium (µM) SPEC,AMMONIUM (µM) SPEC,ammonium (µM) SPEC,AMMONIUM_TEST (mM) DA,B (uM)  nm ICPAES,B (uM) 0 nm ICPAES,B (uM) 208.9 nm ICPAES,B (uM) 209 nm ICPAES,B (uM) 249.7 nm ICPAES,B (uM) 249.8 nm ICPAES,B (uM) unkn nm ICPAES,Ba (uM)  nm ICPAES,Ba (uM) 0 nm ICPAES,Ba (uM) 208.9 nm ICPAES,Ba (uM) 209 nm ICPAES,Ba (uM) 233.5 nm ICPAES,Ba (uM) 249.7 nm ICPAES,Ba (uM) 249.8 nm ICPAES,Ba (uM) 455.4 nm ICPAES,Ba (uM) 493.4 nm ICPAES,Ba (uM) unkn nm ICPAES,Bromide (mM) IC,bromide (mM) IC,Ca (mM)  nm ICPAES,Ca (mM) 0 nm ICPAES,Ca (mM) 280.3 nm ICPAES,Ca (mM) 315.9 nm ICPAES,Ca (mM) 317.9 nm ICPAES,Ca (mM) 393.4 nm ICPAES,Ca (mM) 396.8 nm ICPAES,Ca (mM) 422.7 nm ICPAES,Calcium (mM) IC,calcium (mM) IC,Chloride (mM) IC,chloride (mM) IC,Chloride (mM) TITRA_MAN,Choride (mM) IC,Cs (nM) 0 nm ICPAES,Dissolved Inorganic Carbon (mM) TOC,Fe (uM)  nm ICPAES,Fe (uM) 0 nm ICPAES,Fe (uM) 238.2 nm ICPAES,Fe (uM) 239.6 nm ICPAES,Fe (uM) 259.9 nm ICPAES,Fe (uM) unkn nm ICPAES,Inorganic carbon (wt%) COUL,K (mM)  nm ICPAES,K (mM) 0 nm ICPAES,K (mM) 766.5 nm ICPAES,K (mM) 769.9 nm ICPAES,Li (uM)  nm ICPAES,Li (uM) 0 nm ICPAES,Li (uM) 610.4 nm ICPAES,Li (uM) 670.8 nm ICPAES,Li (uM) unkn nm ICPAES,Magnesium (mM) IC,magnesium (mM) IC,Mg (mM)  nm ICPAES,Mg (mM) 0 nm ICPAES,Mg (mM) 279.6 nm ICPAES,Mg (mM) 280.3 nm ICPAES,Mg (mM) 285.2 nm ICPAES,Mg (mM) 396.8 nm ICPAES,Mn (uM)  nm ICPAES,Mn (uM) 0 nm ICPAES,Mn (uM) 249.8 nm ICPAES,Mn (uM) 257.6 nm ICPAES,Mn (uM) 259.4 nm ICPAES,Mn (uM) unkn nm ICPAES,Mo (nM) 0 nm ICPAES,n.a. (mM) IC,Na (mM)  nm ICPAES,Na (mM) 0 nm ICPAES,Na (mM) 401.8 nm ICPAES,Na (mM) 589 nm ICPAES,Na (mM) 589.6 nm ICPAES,nitrate (µM) SPEC,Nitrate/Nitrite (µM) SPEC,NITRATE_CD (mM) DA,NITRATE_LOW (mM) DA,NITRITES_TEST (mM) DA,pH ALKALINITY,PHOSPHATE (mM) DA,Phosphate (mM) DA,phosphate (µM) SPEC,phosphate (µM) TITRA_MAN,Potassium (mM) IC,potassium (mM) IC,Rb (uM) 0 nm ICPAES,S (mM)  nm ICPAES,S (mM) 0 nm ICPAES,Salinity SALINITY,Si (uM)  nm ICPAES,Si (uM) 0 nm ICPAES,Si (uM) 250.7 nm ICPAES,Si (uM) 251.6 nm ICPAES,Si (uM) 288.2 nm ICPAES,Si (uM) unkn nm ICPAES,SILICA (mM) DA,Silica (mM) DA,silica (µM) SPEC,SILICAPD (mM) DA,SO4 (mM)  nm ICPAES,SO4 (mM) 0 nm ICPAES,Sodium (mM) IC,sodium (mM) IC,Sr (uM)  nm ICPAES,Sr (uM) 0 nm ICPAES,Sr (uM) 407.8 nm ICPAES,Sr (uM) 421.6 nm ICPAES,Sr (uM) 460.7 nm ICPAES,Sr (uM) unkn nm ICPAES,Sulfate (mM) IC,sulfate (mM) IC,sulfide (µM) SPEC,sulfide (µM) TITRA_MAN,Total Carbon (ppm) TOC,Total Organic Carbon (wt%) TOC,U (nM) 0 nm ICPAES,V (nM) 0 nm ICPAES,Proceedings label,Comments,,,
345(QAQC),CHEMLAB,LIQUID,In-House,A,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.557,,,,,,,,"CHEMLABLIQUID-In-HouseA-, - cm",  ,,,
345(QAQC),CHEMLAB,LIQUID,In-House,A,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.212,,,,,,,,"CHEMLABLIQUID-In-HouseA-, - cm",  ,,,
345(QAQC),CHEMLAB,LIQUID,In-House,A,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,"CHEMLABLIQUID-In-HouseA-, - cm",  ,,,
345(QAQC),CHEMLAB,LIQUID,In-House,A,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.356,,,,,,,,"CHEMLABLIQUID-In-HouseA-, - cm",  ,,,
345(QAQC),CHEMLAB,LIQUID,In-House,A,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.53,,,,,,,,,,,,,,,,,,,,,,,53.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.449,,,,,,,,,,,,,,,,,,,475.458,,,,,,,,,,,,,,,"CHEMLABLIQUID-In-HouseA-, - cm",  ,,,
345(QAQC),CHEMLAB,LIQUID,In-House,A,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.149,,,,,,,,,,,,,,,,,,,,,,,21.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.201,,,,,,,,,,,,,,,,,,,189.305,,,,,,,,,,,,,,,"CHEMLABLIQUID-In-HouseA-, - cm",  ,,,
345(QAQC),CHEMLAB,LIQUID,In-House,A,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.996,,,,,,,,,,,,,,,,,,,,,,,10.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,,,,,,,,,,,,,,,,,,,90.413,,,,,,,,,,,,,,,"CHEMLABLIQUID-In-HouseA-, - cm",  ,,,
345(QAQC),CHEMLAB,LIQUID,In-House,A,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.068,,,,,,,,,,,,,,,,,,,,,,,4.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.124,,,,,,,,,,,,,,,,,,,44.466,,,,,,,,,,,,,,,"CHEMLABLIQUID-In-HouseA-, - cm",  ,,,
345(QAQC),CHEMLAB,LIQUID,In-House,A,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"CHEMLABLIQUID-In-HouseA-, - cm",  ,,,
345(QAQC),CHEMLAB,LIQUID,In-House,A,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.76,,,,,,,,,,,,,,,,,,,,,,,39.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.819,,,,,,,,,,,,,,,,,,,355.541,,,,,,,,,,,,,,,"CHEMLABLIQUID-In-HouseA-, - cm",  ,,,
345(QAQC),CHEMLAB,LIQUID,In-House,A,,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.679,,,,,,,,"CHEMLABLIQUID-In-HouseA-, - cm",  ,,,
346,U1422,A,1,H,1,,145,150,1.45,1.5,1.383,1.431,,,,,,,,-6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,,,,,,,,,,,,,,,,83.65,,,,,,,,,,,,,,,,,,,,"U1422A-1H-1, 145.0-150.0 cm",  ,,,
346,U1422,A,1,H,1,,145,150,1.45,1.5,1.383,1.431,,,,,,,,,,,450.62,,,,,,,2.2,,,,,,,,,,0.857,,,,,,,,,,,,,555.241,534.787,,,,18.396,,,,,,,,,,,27.49,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,148.74,,,,,,,,83.65,,,,,,93.23,,,,,,18.469,,,,,,,,"U1422A-1H-1, 145.0-150.0 cm",  ,,,
346,U1422,A,1,H,4,,145,150,5.95,6,5.675,5.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.848,,,,,,,,,,,,,544.59,525.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.677,,,,,,,,"U1422A-1H-4, 145.0-150.0 cm",  ,,,
346,U1422,C,1,H,1,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.876,,,,,,,,,,,,,571.91,538.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.264,,,,,,,,"U1422C-1H-1, 0.0-0.0 cm",  ,,,
346,U1422,C,1,H,1,,145,150,1.45,1.5,1.438,1.488,,,,,,,,60.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.65,,,,,,,,,,,,,,,,434.99,,,,,,,,,,,,,,,,,,,,"U1422C-1H-1, 145.0-150.0 cm",  ,,,
346,U1422,C,1,H,1,,145,150,1.45,1.5,1.438,1.488,,,,,,,,,,,601.29,,,,,,,4.23,,,,,,,,,,0.875,,,,,,,,,,,,,566.335,538.273,,,,2.772,,,,,,,,,,,26.92,,,,,,,,,,,,,56.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,477.48,,,,,,,,434.99,,,,,,82.42,,,,,,27.023,,,,,,,,"U1422C-1H-1, 145.0-150.0 cm",  ,,,
346,U1422,C,1,H,3,,135,140,4.35,4.4,4.312,4.362,,,,,,,,347.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.28,,,,,,,,,,,,,,,,438.38,,,,,,,,,,,,,,,,,,,,"U1422C-1H-3, 135.0-140.0 cm",  ,,,
346,U1422,C,1,H,3,,135,140,4.35,4.4,4.312,4.362,,,,,,,,,,,496.75,,,,,,,9.6,,,,,,,,,,0.882,,,,,,,,,,,,,564.28,536.816,,,,0.678,,,,,,,,,,,23.11,,,,,,,,,,,,,111.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,477.32,,,,,,,,438.38,,,,,,85.67,,,,,,23.348,,,,,,,,"U1422C-1H-3, 135.0-140.0 cm",  ,,,
346,U1422,C,2,H,1,,145,150,6.05,6.1,6.019,6.068,,,,,,,,452.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.43,,,,,,,,,,,,,,,,502.39,,,,,,,,,,,,,,,,,,,,"U1422C-2H-1, 145.0-150.0 cm",  ,,,
346,U1422,C,2,H,1,,145,150,6.05,6.1,6.019,6.068,,,,,,,,,,,525.52,,,,,,,9.37,,,,,,,,,,0.866,,,,,,,,,,,,,558.934,537.288,,,,7.361,,,,,,,,,,,20.4,,,,,,,,,,,,,104.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,538.22,,,,,,,,502.39,,,,,,83.46,,,,,,21.115,,,,,,,,"U1422C-2H-1, 145.0-150.0 cm",  ,,,
346,U1422,C,2,H,4,,145,150,10.55,10.6,10.422,10.471,,,,,,,,530.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.02,,,,,,,,,,,,,,,,588.13,,,,,,,,,,,,,,,,,,,,"U1422C-2H-4, 145.0-150.0 cm",  ,,,
346,U1422,C,2,H,4,,145,150,10.55,10.6,10.422,10.471,,,,,,,,,,,681.54,,,,,,,8.84,,,,,,,,,,0.868,,,,,,,,,,,,,556.925,531.28,,,,2.325,,,,,,,,,,,19.42,,,,,,,,,,,,,82.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,629.06,,,,,,,,588.13,,,,,,84.55,,,,,,16.389,,,,,,,,"U1422C-2H-4, 145.0-150.0 cm",  ,,,
346,U1422,C,3,H,1,,145,150,15.55,15.6,15.486,15.534,,,,,,,,749.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.81,,,,,,,,,,,,,,,,573.77,,,,,,,,,,,,,,,,,,,,"U1422C-3H-1, 145.0-150.0 cm",  ,,,
346,U1422,C,3,H,1,,145,150,15.55,15.6,15.486,15.534,,,,,,,,,,,707.02,,,,,,,12.36,,,,,,,,,,0.883,,,,,,,,,,,,,559.549,528.424,,,,1.068,,,,,,,,,,,20.12,,,,,,,,,,,,,52.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,638.06,,,,,,,,573.77,,,,,,90.7,,,,,,11.754,,,,,,,,"U1422C-3H-1, 145.0-150.0 cm",  ,,,
346,U1422,C,3,H,4,,145,150,20.05,20.1,19.787,19.835,,,,,,,,762.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.84,,,,,,,,,,,,,,,,637.18,,,,,,,,,,,,,,,,,,,,"U1422C-3H-4, 145.0-150.0 cm",  ,,,
346,U1422,C,3,H,4,,145,150,20.05,20.1,19.787,19.835,,,,,,,,,,,700.68,,,,,,,11.99,,,,,,,,,,0.867,,,,,,,,,,,,,551.212,520.682,,,,1.046,,,,,,,,,,,20.35,,,,,,,,,,,,,26.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,712.38,,,,,,,,637.18,,,,,,91.04,,,,,,8.034,,,,,,,,"U1422C-3H-4, 145.0-150.0 cm",  ,,,
346,U1422,C,4,H,1,,145,150,25.05,25.1,24.999,25.047,,,,,,,,1146.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.47,,,,,,,,,,,,,,,,653.13,,,,,,,,,,,,,,,,,,,,"U1422C-4H-1, 145.0-150.0 cm",  ,,,
346,U1422,C,4,H,1,,145,150,25.05,25.1,24.999,25.047,,,,,,,,,,,640.2,,,,,,,37.49,,,,,,,,,,0.874,,,,,,,,,,,,,549.664,525.903,,,,0.927,,,,,,,,,,,18.93,,,,,,,,,,,,,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,688.33,,,,,,,,653.13,,,,,,88.36,,,,,,4.658,,,,,,,,"U1422C-4H-1, 145.0-150.0 cm",  ,,,
346,U1422,C,4,H,4,,145,150,29.53,29.58,29.32,29.368,,,,,,,,1253.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.49,,,,,,,,,,,,,,,,659.91,,,,,,,,,,,,,,,,,,,,"U1422C-4H-4, 145.0-150.0 cm",  ,,,
346,U1422,C,4,H,4,,145,150,29.53,29.58,29.32,29.368,,,,,,,,,,,685.19,,,,,,,180.35,,,,,,,,,,0.879,,,,,,,,,,,,,550.732,523.401,,,,0.704,,,,,,,,,,,17.41,,,,,,,,,,,,,21.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,681.47,,,,,,,,659.91,,,,,,90.89,,,,,,1.889,,,,,,,,"U1422C-4H-4, 145.0-150.0 cm",  ,,,
346,U1422,C,5,H,1,,145,150,34.55,34.6,34.55,34.6,,,,,,,,1037.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.53,,,,,,,,,,,,,,,,671.27,,,,,,,,,,,,,,,,,,,,"U1422C-5H-1, 145.0-150.0 cm",  ,,,
346,U1422,C,5,H,1,,145,150,34.55,34.6,34.55,34.6,,,,,,,,,,,774.8,,,,,,,1284.25,,,,,,,,,,0.907,,,,,,,,,,,,,571.89,532.541,,,,2.497,,,,,,,,,,,12.61,,,,,,,,,,,,,10.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,730.12,,,,,,,,671.27,,,,,,98.92,,,,,,0.572,,,,,,,,"U1422C-5H-1, 145.0-150.0 cm",  ,,,
346,U1422,C,5,H,4,,145,150,38.95,39,38.95,39,,,,,,,,1270.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.17,,,,,,,,,,,,,,,,784.53,,,,,,,,,,,,,,,,,,,,"U1422C-5H-4, 145.0-150.0 cm",  ,,,
346,U1422,C,5,H,4,,145,150,38.95,39,38.95,39,,,,,,,,,,,794.68,,,,,,,2043.29,,,,,,,,,,0.965,,,,,,,,,,,,,605.049,524.76,,,,1.652,,,,,,,,,,,8.12,,,,,,,,,,,,,7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,835.08,,,,,,,,784.53,,,,,,98.42,,,,,,0.516,,,,,,,,"U1422C-5H-4, 145.0-150.0 cm",  ,,,
346,U1422,C,6,H,1,,145,150,44.05,44.1,44.022,44.071,,,,,,,,1482.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.62,,,,,,,,,,,,,,,,771.88,,,,,,,,,,,,,,,,,,,,"U1422C-6H-1, 145.0-150.0 cm",  ,,,
346,U1422,C,6,H,1,,145,150,44.05,44.1,44.022,44.071,,,,,,,,,,,941.61,,,,,,,2420.57,,,,,,,,,,0.872,,,,,,,,,,,,,544.622,527.931,,,,0.781,,,,,,,,,,,3.9,,,,,,,,,,,,,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,799.02,,,,,,,,771.88,,,,,,98.55,,,,,,0.595,,,,,,,,"U1422C-6H-1, 145.0-150.0 cm",  ,,,
346,U1422,C,6,H,4,,145,150,48.55,48.6,48.434,48.483,,,,,,,,1559.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.23,,,,,,,,,,,,,,,,831.08,,,,,,,,,,,,,,,,,,,,"U1422C-6H-4, 145.0-150.0 cm",  ,,,
346,U1422,C,6,H,4,,145,150,48.55,48.6,48.434,48.483,,,,,,,,,,,873.26,,,,,,,2872.28,,,,,,,,,,0.877,,,,,,,,,,,,,546.449,526.415,,,,2.401,,,,,,,,,,,2.78,,,,,,,,,,,,,8.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,902.19,,,,,,,,831.08,,,,,,106.26,,,,,,0.516,,,,,,,,"U1422C-6H-4, 145.0-150.0 cm",  ,,,
346,U1422,C,7,H,1,,145,150,53.55,53.6,53.468,53.515,,,,,,,,1867.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.74,,,,,,,,,,,,,,,,694.6,,,,,,,,,,,,,,,,,,,,"U1422C-7H-1, 145.0-150.0 cm",  ,,,
346,U1422,C,7,H,1,,145,150,53.55,53.6,53.468,53.515,,,,,,,,,,,1044,,,,,,,2885.94,,,,,,,,,,0.882,,,,,,,,,,,,,547.48,524.858,,,,3.598,,,,,,,,,,,6.29,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,833.54,,,,,,,,694.6,,,,,,113.34,,,,,,0.731,,,,,,,,"U1422C-7H-1, 145.0-150.0 cm",  ,,,
346,U1422,C,7,H,4,,145,150,58.05,58.1,57.713,57.76,,,,,,,,1317.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.04,,,,,,,,,,,,,,,,769.22,,,,,,,,,,,,,,,,,,,,"U1422C-7H-4, 145.0-150.0 cm",  ,,,
346,U1422,C,7,H,4,,145,150,58.05,58.1,57.713,57.76,,,,,,,,,,,985.35,,,,,,,3069.89,,,,,,,,,,0.875,,,,,,,,,,,,,539.878,,,,,4.083,,,,,,,,,,,2.06,,,,,,,,,,,,,7.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,794.57,,,,,,,,769.22,,,,,,102.12,,,,,,0.493,,,,,,,,"U1422C-7H-4, 145.0-150.0 cm",  ,,,
346,U1422,C,8,H,1,,145,150,63.05,63.1,63.001,63.049,,,,,,,,1942.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.67,,,,,,,,,,,,,,,,695.2,,,,,,,,,,,,,,,,,,,,"U1422C-8H-1, 145.0-150.0 cm",  ,,,
346,U1422,C,8,H,1,,145,150,63.05,63.1,63.001,63.049,,,,,,,,,,,1154.28,,,,,,,3167.73,,,,,,,,,,0.885,,,,,,,,,,,,,543.299,532.068,,,,12.941,,,,,,,,,,,3.83,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,754.98,,,,,,,,695.2,,,,,,105.47,,,,,,0.568,,,,,,,,"U1422C-8H-1, 145.0-150.0 cm",  ,,,
346,U1422,C,8,H,4,,145,150,67.55,67.6,67.35,67.398,,,,,,,,1920.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.51,,,,,,,,,,,,,,,,691.44,,,,,,,,,,,,,,,,,,,,"U1422C-8H-4, 145.0-150.0 cm",  ,,,
346,U1422,C,8,H,4,,145,150,67.55,67.6,67.35,67.398,,,,,,,,,,,1060.36,,,,,,,3317.25,,,,,,,,,,0.89,,,,,,,,,,,,,547.252,528.128,,,,3.432,,,,,,,,,,,2.87,,,,,,,,,,,,,6.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,701.8,,,,,,,,691.44,,,,,,100.61,,,,,,0.484,,,,,,,,"U1422C-8H-4, 145.0-150.0 cm",  ,,,
346,U1422,C,9,H,1,,145,150,72.55,72.6,72.543,72.593,,,,,,,,1860.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.53,,,,,,,,,,,,,,,,673.68,,,,,,,,,,,,,,,,,,,,"U1422C-9H-1, 145.0-150.0 cm",  ,,,
346,U1422,C,9,H,1,,145,150,72.55,72.6,72.543,72.593,,,,,,,,,,,1270.23,,,,,,,4112.03,,,,,,,,,,0.89,,,,,,,,,,,,,542.138,528.995,,,,2.577,,,,,,,,,,,5,,,,,,,,,,,,,12.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,781.25,,,,,,,,673.68,,,,,,117.25,,,,,,0.554,,,,,,,,"U1422C-9H-1, 145.0-150.0 cm",  ,,,
346,U1422,C,9,H,4,,115,120,76.79,76.84,76.765,76.815,,,,,,,,2134.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.64,,,,,,,,,,,,,,,,658.98,,,,,,,,,,,,,,,,,,,,"U1422C-9H-4, 115.0-120.0 cm",  ,,,
346,U1422,C,9,H,4,,115,120,76.79,76.84,76.765,76.815,,,,,,,,,,,1238.71,,,,,,,3616.64,,,,,,,,,,0.894,,,,,,,,,,,,,544.946,529.409,,,,1.569,,,,,,,,,,,4.55,,,,,,,,,,,,,9.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,731.55,,,,,,,,658.98,,,,,,107.59,,,,,,invalid,,,,,,,,"U1422C-9H-4, 115.0-120.0 cm",  ,,,
346,U1422,C,10,H,2,,145,150,80.75,80.8,80.594,80.641,,,,,,,,2039.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.57,,,,,,,,,,,,,,,,757.21,,,,,,,,,,,,,,,,,,,,"U1422C-10H-2, 145.0-150.0 cm",  ,,,
346,U1422,C,10,H,2,,145,150,80.75,80.8,80.594,80.641,,,,,,,,,,,1332.1,,,,,,,4195.83,,,,,,,,,,0.892,,,,,,,,,,,,,542.734,528.424,,,,1.335,,,,,,,,,,,6.64,,,,,,,,,,,,,19.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,815.52,,,,,,,,757.21,,,,,,113.48,,,,,,0.498,,,,,,,,"U1422C-10H-2, 145.0-150.0 cm",  ,,,
346,U1422,C,10,H,5,,145,150,85.31,85.36,84.913,84.96,,,,,,,,2248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.59,,,,,,,,,,,,,,,,816.43,,,,,,,,,,,,,,,,,,,,"U1422C-10H-5, 145.0-150.0 cm",  ,,,
346,U1422,C,10,H,5,,145,150,85.31,85.36,84.913,84.96,,,,,,,,,,,1312.73,,,,,,,4014.81,,,,,,,,,,0.904,,,,,,,,,,,,,547.527,525.922,,,,1.173,,,,,,,,,,,7.92,,,,,,,,,,,,,22.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,855.86,,,,,,,,816.43,,,,,,103.27,,,,,,0.49,,,,,,,,"U1422C-10H-5, 145.0-150.0 cm",  ,,,
346,U1422,C,11,H,1,,121,126,88.51,88.56,88.479,88.528,,,,,,,,2283.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.28,,,,,,,,,,,,,,,,878.45,,,,,,,,,,,,,,,,,,,,"U1422C-11H-1, 121.0-126.0 cm",  ,,,
