leg	site	hole	core	section	top interval depth (cm)	bottom interval depth (cm)	top of core depth (m)	sample depth (m)	percent total carbon	percent organic carbon	percent calcium carbonate (CaCO3)	method code	data source code
80	548		31	3	83.0	83.0	191.00	194.83			56.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548		32	2	83.0	83.0	196.00	198.33			67.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548		33	2	59.0	59.0	201.00	203.09			61.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548		34	2	42.0	42.0	206.00	207.92			53.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548		35	1	51.0	51.0	209.00	209.51			53.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	2	2	101.0	101.0	215.50	218.01			54.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	3	2	84.0	84.0	224.50	226.84			60.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	3	5	84.0	84.0	224.50	231.34			38.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	4	2	56.0	56.0	234.00	236.06			62.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	4	5	56.0	56.0	234.00	240.56			54.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	5	2	31.0	31.0	243.50	245.31			66.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	5	6	31.0	31.0	243.50	251.31			46.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	6	2	147.0	147.0	253.00	255.97			67.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	7	2	46.0	46.0	262.50	264.46			31.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	8	2	64.0	64.0	272.00	274.14			58.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	8	5	46.0	46.0	272.00	278.46			55.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	9	2	86.0	86.0	281.50	283.86			46.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	9	5	88.0	88.0	281.50	288.38			50.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	10	2	76.0	76.0	291.00	293.26			51.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	10	5	76.0	76.0	291.00	297.76			54.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	11	2	43.0	43.0	300.50	302.43			62.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	11	5	43.0	43.0	300.50	306.93			90.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	12	2	68.0	68.0	310.00	312.18			89.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	12	5	68.0	68.0	310.00	316.68			80.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	13	2	72.0	72.0	319.50	321.72			89.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	13	5	72.0	72.0	319.50	326.22			92.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	14	2	23.0	23.0	329.00	330.73			91.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	14	5	23.0	23.0	329.00	335.23			91.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	15	2	34.0	34.0	338.50	340.34			92.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	15	5	34.0	34.0	338.50	344.84			95.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	16	2	52.0	52.0	348.00	350.02			95.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	16	5	46.0	46.0	348.00	354.46			90.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	17	2	86.0	86.0	357.50	359.86			90.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	17	5	86.0	86.0	357.50	364.36			89.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	18	2	42.0	42.0	367.00	368.92			74.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	19	2	51.0	51.0	376.50	378.51			56.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	19	5	51.0	51.0	376.50	383.01			78.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	20	2	60.0	60.0	386.00	388.10			71.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	21	2	75.0	75.0	395.50	397.75			70.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	22	2	92.0	92.0	405.00	407.42			75.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	22	5	92.0	92.0	405.00	411.92			63.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	23	2	65.0	65.0	414.50	416.65			17.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	24	2	20.0	20.0	424.00	425.70			25.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	24	5	59.0	59.0	424.00	430.59			22.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	25	2	87.0	87.0	433.50	435.87			23.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	25	5	57.0	57.0	433.50	440.07			30.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	27	2	66.0	66.0	452.50	454.66			74.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	27	5	66.0	66.0	452.50	459.16			32.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	28	2	66.0	66.0	462.00	464.16			38.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	28	5	66.0	66.0	462.00	468.66			56.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	29	2	70.0	70.0	471.50	473.70			98.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	29	5	68.0	68.0	471.50	478.18			97.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	30	2	103.0	103.0	481.00	483.53			97.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	31	2	63.0	63.0	490.50	492.63			99.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	32	2	70.0	70.0	500.00	502.20			98.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	33	2	11.0	11.0	509.50	511.11			100.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	34	2	32.0	32.0	519.00	520.82			94.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	34	5	32.0	32.0	519.00	525.32			95.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	548	A	35	1	3.0	3.0	528.50	528.53			97.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		2	2	45.0	45.0	198.50	200.45			82.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		4	2	59.0	59.0	217.50	219.59			83.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		5	2	58.0	58.0	227.00	229.08			75.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		6	5	64.0	64.0	236.50	243.14			70.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		7	2	30.0	30.0	246.00	247.80			62.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		8	2	72.0	72.0	255.50	257.72			69.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		9	2	57.0	57.0	265.00	267.07			74.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		10	2	46.0	46.0	274.50	276.46			76.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		10	5	51.0	51.0	274.50	281.01			72.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		11	2	60.0	60.0	284.00	286.10			15.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		11	5	110.0	110.0	284.00	291.10			33.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		12	1	49.0	49.0	293.50	293.99			46.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		13	2	43.0	43.0	303.00	304.93			62.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		14	2	56.0	56.0	312.50	314.56			68.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		14	4	17.0	17.0	312.50	317.17			63.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		15	2	57.0	57.0	322.00	324.07			39.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		16	2	57.0	57.0	331.50	333.57			41.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		17	2	80.0	80.0	341.00	343.30			53.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		18	2	36.0	36.0	350.50	352.36			43.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		19	2	42.0	42.0	360.00	361.92			63.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		20	5	10.0	10.0	369.50	375.60			57.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		21	2	20.0	20.0	379.00	380.70			73.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		22	1	44.0	44.0	388.50	388.94			94.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		22	2	106.0	106.0	388.50	391.06			95.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		23	2	55.0	55.0	398.00	400.05			94.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		24	2	19.0	19.0	407.50	409.19			92.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		25	1	38.0	38.0	417.00	417.38			90.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		25	2	25.0	25.0	417.00	418.75			86.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		26	1	25.0	25.0	426.50	426.75			84.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		27	1	11.0	11.0	436.00	436.11			67.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		27	1	30.0	30.0	436.00	436.30			31.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		27	1	43.0	43.0	436.00	436.43			3.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		27	1	51.0	51.0	436.00	436.51			9.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		28	1	74.0	74.0	445.50	446.24			69.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		28	2	26.0	26.0	445.50	447.26			75.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		29	1	20.0	20.0	455.00	455.20			67.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		32	1	18.0	18.0	483.50	483.68			22.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		33	CC	10.0	10.0	493.00	493.10			17.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		34	1	53.0	53.0	502.50	503.03			51.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		35	1	8.0	8.0	512.00	512.08			15.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		36	1	21.0	21.0	521.50	521.71			49.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		37	1	32.0	32.0	522.50	522.82			23.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		37	2	33.0	33.0	522.50	524.33			23.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		38	1	33.0	33.0	531.00	531.33			83.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		39	1	7.0	7.0	540.50	540.57			32.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		40	1	8.0	8.0	550.00	550.08			33.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		42	1	39.0	39.0	569.00	569.39			72.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		42	2	37.0	37.0	569.00	570.87			41.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		43	2	89.0	89.0	578.50	580.89			28.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		44	2	110.0	110.0	588.00	590.60			58.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		45	3	41.0	41.0	597.50	600.91			40.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		46	4	92.0	92.0	607.00	612.42			32.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		47	1	47.0	47.0	616.50	616.97			32.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		47	4	73.0	73.0	616.50	621.73			40.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		48	1	34.0	34.0	626.00	626.34			49.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		54	2	92.0	92.0	683.00	685.42			31.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		55	2	115.0	115.0	692.00	694.65			52.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		56	1	45.0	45.0	701.00	701.45			80.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		57	2	54.0	54.0	710.00	712.04			16.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		58	2	39.0	39.0	719.00	720.89			24.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		59	3	53.0	53.0	728.00	731.53			21.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		60	5	128.0	128.0	737.00	744.28			52.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		61	2	108.0	108.0	746.00	748.58			24.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		70	1	31.0	31.0	794.50	794.81			1.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		70	1	76.0	76.0	794.50	795.26			1.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		72	1	95.0	95.0	801.50	802.45			16.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		73	1	52.0	52.0	806.50	807.02			25.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		74	2	24.0	24.0	811.00	812.74			8.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		75	2	82.0	82.0	816.00	818.32			33.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		76	2	52.0	52.0	825.00	827.02			9.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		78	1	31.0	31.0	843.00	843.31			34.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		79	1	80.0	80.0	852.00	852.80			4.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		80	1	81.0	81.0	861.00	861.81			6.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		80	2	27.0	27.0	861.00	862.77			31.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		82	1	28.0	28.0	874.50	874.78			19.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		82	1	127.0	127.0	874.50	875.77			2.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		82	2	72.0	72.0	874.50	876.72			1.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		84	1	131.0	131.0	884.00	885.31			2.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		85	1	70.0	70.0	888.00	888.70			26.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		85	1	101.0	101.0	888.00	889.01			1.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		85	2	39.0	39.0	888.00	889.89			4.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		85	2	41.0	41.0	888.00	889.91			14.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		86	1	121.0	121.0	897.00	898.21			0.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		86	2	19.0	19.0	897.00	898.69			4.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		87	1	138.0	138.0	906.00	907.38			2.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		87	2	83.0	83.0	906.00	908.33			43.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		87	3	20.0	20.0	906.00	909.20			35.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		88	1	45.0	45.0	910.50	910.95			62.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		88	2	64.0	64.0	910.50	912.64			2.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		88	3	28.0	28.0	910.50	913.78			0.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		88	3	122.0	122.0	910.50	914.72			0.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		89	1	96.0	96.0	919.50	920.46			63.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		89	2	39.0	39.0	919.50	921.39			62.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		89	CC	10.0	10.0	919.50	922.53			29.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		90	1	114.0	114.0	928.50	929.64			0.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		90	3	20.0	20.0	928.50	931.70			1.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		91	1	7.0	7.0	937.50	937.57			1.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		91	2	70.0	70.0	937.50	939.70			1.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		92	1	85.0	85.0	946.50	947.35			0.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		92	1	105.0	105.0	946.50	947.55			0.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		93	1	84.0	84.0	955.50	956.34			2.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549		94	1	141.0	141.0	964.50	965.91			4.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	1	1	12.0	12.0	0.00	0.12			65.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	1	2	31.0	31.0	0.00	1.81			26.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	1	4	36.0	36.0	0.00	4.86			70.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	2	2	16.0	16.0	8.00	9.66			66.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	2	4	16.0	16.0	8.00	12.66			16.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	3	2	44.0	44.0	17.50	19.44			5.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	4	1	16.0	16.0	27.00	27.16			47.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	4	5	16.0	16.0	27.00	33.16			86.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	5	2	16.0	16.0	36.50	38.16			86.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	5	4	16.0	16.0	36.50	41.16			85.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	6	1	126.0	126.0	46.00	47.26			93.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	7	4	10.0	10.0	55.50	60.10			91.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	8	2	22.0	22.0	65.00	66.72			93.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	8	6	11.0	11.0	65.00	72.61			90.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	9	2	11.0	11.0	74.50	76.11			93.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	9	4	11.0	11.0	74.50	79.11			93.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	11	2	17.0	17.0	93.50	95.17			88.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	11	4	17.0	17.0	93.50	98.17			87.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	12	2	56.0	56.0	103.00	105.06			93.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	13	2	6.0	6.0	106.00	107.56			88.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	14	2	26.0	26.0	111.00	112.76			89.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	15	2	6.0	6.0	116.00	117.56			85.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	16	2	6.0	6.0	119.50	121.06			88.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	17	2	6.0	6.0	122.50	124.06			97.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	18	1	6.0	6.0	125.50	125.56			90.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	22	CC	10.0	10.0	130.50	130.78			93.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	24	2	6.0	6.0	132.00	133.56			95.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	25	2	6.0	6.0	135.00	136.56			86.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	26	1	38.0	38.0	137.50	137.88			89.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	27	1	38.0	38.0	138.50	138.88			89.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	28	1	57.0	57.0	140.00	140.57			90.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	33	1	30.0	30.0	150.50	150.80			84.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	34	1	26.0	26.0	155.50	155.76			89.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	35	1	26.0	26.0	160.50	160.76			86.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	36	1	11.0	11.0	165.50	165.61			95.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	37	1	11.0	11.0	170.50	170.61			89.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	38	1	12.0	12.0	175.50	175.62			84.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	39	1	12.0	12.0	180.50	180.62			86.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	41	1	8.0	8.0	190.50	190.58			85.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	549	A	42	1	4.0	4.0	195.50	195.54			75.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		1	1	21.0	21.0	0.00	0.21			68.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		1	2	21.0	21.0	0.00	1.71			24.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		1	4	22.0	22.0	0.00	4.72			72.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		2	1	50.0	50.0	99.50	100.00			89.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		3	2	71.0	71.0	109.00	111.21			81.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		4	2	81.0	81.0	118.50	120.81			89.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		7	2	13.0	13.0	147.00	148.63			90.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		8	2	13.0	13.0	156.50	158.13			85.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		10	2	80.0	80.0	175.50	177.80			90.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		11	1	50.0	50.0	185.00	185.50			94.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		12	1	51.0	51.0	194.50	195.01			81.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		13	1	46.0	46.0	204.00	204.46			85.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		14	2	76.0	76.0	213.50	215.76			81.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		15	1	103.0	103.0	223.00	224.03			77.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		16	2	43.0	43.0	232.50	234.43			95.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		17	2	32.0	32.0	242.00	243.82			92.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		18	2	49.0	49.0	251.50	253.49			78.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		19	2	54.0	54.0	261.00	263.04			93.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		21	3	112.0	112.0	280.00	284.12			24.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		22	2	18.0	18.0	289.50	291.18			58.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		22	4	18.0	18.0	289.50	294.18			89.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		23	1	93.0	93.0	299.00	299.93			16.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
80	550		23	2	47.0	47.0	299.00	300.97			58.0	CARBONATE BOMB (CaCO3 only)	DSDP SHIPBOARD
